EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1
2.11411621E8,KTWO211411621-C16,16.0,23.0,,,LC,-7.5,1.7,-6.6,2.1,,,,,15.523,0.14,14.675,0.04,15.069,0.15,14.429,0.08,14.224,0.05,,,13.175,0.027000000000000003,12.765999999999998,0.028999999999999998,12.687000000000001,0.026000000000000002,14.477,gri,,,,510-048802,08524649+1148579,,1.0,0.0,0.889,,,,15.0,4.0,52.0,,,0.002,133.193745,11.816047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11411722E8,KTWO211411722-C05,5.0,31.0,,,LC,-19.8,2.1,1.9,2.3,,,,,,,,,,,,,,,,,13.457,0.026000000000000002,13.083,0.033,13.004000000000001,0.025,14.713,JHK,,,,510-048765,08522221+1149030,,0.992,0.008,0.847,317.791,273.177,232.44299999999998,6.0,2.0,14.0,,,0.001,133.0926,11.817472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11411722E8,KTWO211411722-C16,16.0,23.0,,,LC,-19.8,2.1,1.9,2.3,,,,,,,,,,,,,,,,,13.457,0.026000000000000002,13.083,0.033,13.004000000000001,0.025,14.713,JHK,,,,510-048765,08522221+1149030,,0.977,0.023,0.872,378.615,316.705,259.78,15.0,4.0,52.0,,,0.001,133.0926,11.817472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11411723E8,KTWO211411723-C16,16.0,23.0,,,LC,-8.8,2.2,-7.1,2.5,,,,,17.248,0.07,16.162,0.18,16.730999999999998,0.15,15.702,0.15,15.263,0.05,,,13.912,0.027000000000000003,13.32,0.039,13.214,0.033,15.704,gri,,,,510-048800,08524441+1149029,,1.0,4.0E-4,0.828,,,,15.0,4.0,52.0,,,0.001,133.18503,11.817472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11411723E8,KTWO211411723-C18,18.0,27.0,,,LC,-8.8,2.2,-7.1,2.5,,,,,17.248,0.07,16.162,0.18,16.730999999999998,0.15,15.702,0.15,15.263,0.05,,,13.912,0.027000000000000003,13.32,0.039,13.214,0.033,15.704,gri,,,,510-048800,08524441+1149029,,1.0,1.0E-4,0.86,,,,6.0,2.0,14.0,,,0.001,133.18503,11.817472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11411894E8,KTWO211411894-C16,16.0,23.0,,,LC,-12.2,1.4,-3.1,1.6,,,,,14.175999999999998,0.08,13.615,0.04,14.002,0.41,13.456,0.02,13.550999999999998,0.38,,,12.533,0.021,12.298,0.023,12.245,0.022000000000000002,13.687000000000001,gri,,,,510-048363,08502012+1149110,,1.0,0.0,0.941,,,,15.0,4.0,52.0,,,4.101E-4,132.58386000000002,11.819741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11411894E8,KTWO211411894-C18,18.0,27.0,,,LC,-12.2,1.4,-3.1,1.6,,,,,14.175999999999998,0.08,13.615,0.04,14.002,0.41,13.456,0.02,13.550999999999998,0.38,,,12.533,0.021,12.298,0.023,12.245,0.022000000000000002,13.687000000000001,gri,,,,510-048363,08502012+1149110,,1.0,0.0,0.924,159.507,140.732,119.816,6.0,1.0,13.0,,,4.101E-4,132.58386000000002,11.819741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11411922E8,KTWO211411922-C05,5.0,31.0,,,SC,-9.7,0.9,-4.8,1.2,,,,,13.794,0.06,12.933,0.04,13.439,0.31,12.67,0.02,12.583,0.28,,,11.372,0.021,10.96,0.02,10.89,0.017,12.84,gri,,,,510-048415,08504994+1149127,,1.0,0.0,0.958,,,,6.0,1.0,13.0,,,3.964E-4,132.70812,11.820203999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11411922E8,KTWO211411922-C05,5.0,31.0,,,LC,-9.7,0.9,-4.8,1.2,,,,,13.794,0.06,12.933,0.04,13.439,0.31,12.67,0.02,12.583,0.28,,,11.372,0.021,10.96,0.02,10.89,0.017,12.84,gri,,,,510-048415,08504994+1149127,,1.0,0.0,0.958,,,,6.0,1.0,13.0,,,3.964E-4,132.70812,11.820203999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11411922E8,KTWO211411922-C18,18.0,27.0,,,SC,-9.7,0.9,-4.8,1.2,,,,,13.794,0.06,12.933,0.04,13.439,0.31,12.67,0.02,12.583,0.28,,,11.372,0.021,10.96,0.02,10.89,0.017,12.84,gri,,,,510-048415,08504994+1149127,,1.0,0.0,0.9520000000000001,,,,6.0,1.0,13.0,,,3.964E-4,132.70812,11.820203999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11411922E8,KTWO211411922-C18,18.0,27.0,,,LC,-9.7,0.9,-4.8,1.2,,,,,13.794,0.06,12.933,0.04,13.439,0.31,12.67,0.02,12.583,0.28,,,11.372,0.021,10.96,0.02,10.89,0.017,12.84,gri,,,,510-048415,08504994+1149127,,1.0,0.0,0.9520000000000001,,,,6.0,1.0,13.0,,,3.964E-4,132.70812,11.820203999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1141201E8,KTWO211412010-C16,16.0,23.0,,,LC,-12.0,3.0,2.0,3.0,,,21.397,0.087,,,,,18.672,0.008,17.249000000000002,0.005,16.531,0.005,16.121,0.006999999999999999,14.949000000000002,0.046,14.293,0.052000000000000005,14.023,0.048,17.173,gri,,,6004-301-5-0117-0340,,08523947+1149177,,1.0,0.0,0.733,2451.41,1991.0729999999999,1652.7920000000001,15.0,4.0,52.0,,,0.003,133.164495,11.821591999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1141201E8,KTWO211412010-C18,18.0,27.0,,,LC,-12.0,3.0,2.0,3.0,,,21.397,0.087,,,,,18.672,0.008,17.249000000000002,0.005,16.531,0.005,16.121,0.006999999999999999,14.949000000000002,0.046,14.293,0.052000000000000005,14.023,0.048,17.173,gri,,,6004-301-5-0117-0340,,08523947+1149177,,1.0,0.0,0.7240000000000001,,,,6.0,2.0,14.0,,,0.003,133.164495,11.821591999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11412077E8,KTWO211412077-C16,16.0,23.0,,,SC,-16.4,5.4,-6.6,2.0,,,,,13.195,0.12,12.568,0.07,12.9,0.27,12.398,0.04,12.395999999999999,0.2,,,11.505999999999998,0.022000000000000002,11.229000000000001,0.022000000000000002,11.145,0.017,12.547,gri,,,,510-048544,08511854+1149214,,0.9690000000000001,0.031,0.902,,,,15.0,4.0,52.0,,,6.877000000000001E-4,132.82725,11.822629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11412077E8,KTWO211412077-C16,16.0,23.0,,,LC,-16.4,5.4,-6.6,2.0,,,,,13.195,0.12,12.568,0.07,12.9,0.27,12.398,0.04,12.395999999999999,0.2,,,11.505999999999998,0.022000000000000002,11.229000000000001,0.022000000000000002,11.145,0.017,12.547,gri,,,,510-048544,08511854+1149214,,0.9690000000000001,0.031,0.902,,,,15.0,4.0,52.0,,,6.877000000000001E-4,132.82725,11.822629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11412077E8,KTWO211412077-C18,18.0,27.0,,,SC,-16.4,5.4,-6.6,2.0,,,,,13.195,0.12,12.568,0.07,12.9,0.27,12.398,0.04,12.395999999999999,0.2,,,11.505999999999998,0.022000000000000002,11.229000000000001,0.022000000000000002,11.145,0.017,12.547,gri,,,,510-048544,08511854+1149214,,0.991,0.009000000000000001,0.946,,,,6.0,1.0,13.0,,,6.877000000000001E-4,132.82725,11.822629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11412077E8,KTWO211412077-C18,18.0,27.0,,,LC,-16.4,5.4,-6.6,2.0,,,,,13.195,0.12,12.568,0.07,12.9,0.27,12.398,0.04,12.395999999999999,0.2,,,11.505999999999998,0.022000000000000002,11.229000000000001,0.022000000000000002,11.145,0.017,12.547,gri,,,,510-048544,08511854+1149214,,0.991,0.009000000000000001,0.946,128.334,116.48899999999999,101.48100000000001,6.0,1.0,13.0,,,6.877000000000001E-4,132.82725,11.822629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11412252E8,KTWO211412252-C05,5.0,31.0,,,SC,-4.0,2.5,-4.7,1.1,,,,,,,,,,,,,,,,,11.494000000000002,0.022000000000000002,11.196,0.022000000000000002,11.148,0.02,12.617,JHK,,,,510-048689,08514994+1149311,,0.991,0.009000000000000001,0.9520000000000001,,,,6.0,1.0,13.0,,,0.001,132.958125,11.82532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11412252E8,KTWO211412252-C05,5.0,31.0,,,LC,-4.0,2.5,-4.7,1.1,,,,,,,,,,,,,,,,,11.494000000000002,0.022000000000000002,11.196,0.022000000000000002,11.148,0.02,12.617,JHK,,,,510-048689,08514994+1149311,,0.991,0.009000000000000001,0.9520000000000001,,,,6.0,1.0,13.0,,,0.001,132.958125,11.82532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11412252E8,KTWO211412252-C16,16.0,23.0,,,SC,-4.0,2.5,-4.7,1.1,,,,,,,,,,,,,,,,,11.494000000000002,0.022000000000000002,11.196,0.022000000000000002,11.148,0.02,12.617,JHK,,,,510-048689,08514994+1149311,,0.996,0.004,0.9520000000000001,,,,15.0,4.0,52.0,,,0.001,132.958125,11.82532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11412252E8,KTWO211412252-C16,16.0,23.0,,,LC,-4.0,2.5,-4.7,1.1,,,,,,,,,,,,,,,,,11.494000000000002,0.022000000000000002,11.196,0.022000000000000002,11.148,0.02,12.617,JHK,,,,510-048689,08514994+1149311,,0.996,0.004,0.9520000000000001,,,,15.0,4.0,52.0,,,0.001,132.958125,11.82532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11412571E8,KTWO211412571-C05,5.0,31.0,,,LC,-12.0,4.7,-0.6,4.6,,,,,,,,,,,,,,,,,14.742,0.035,14.155999999999999,0.039,14.027999999999999,0.049,16.52,JHK,,,5972-301-6-0116-0332,510-048367,08502285+1149480,,1.0,0.0,0.7659999999999999,,,,6.0,1.0,13.0,,,0.005,132.59514,11.830032000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11412571E8,KTWO211412571-C16,16.0,23.0,,,LC,-12.0,4.7,-0.6,4.6,,,,,,,,,,,,,,,,,14.742,0.035,14.155999999999999,0.039,14.027999999999999,0.049,16.52,JHK,,,5972-301-6-0116-0332,510-048367,08502285+1149480,,1.0,0.0,0.7490000000000001,1465.7520000000002,1150.302,877.4789999999999,15.0,4.0,52.0,,,0.005,132.59514,11.830032000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11412877E8,KTWO211412877-C16,16.0,23.0,,,SC,-16.6,5.2,-1.7,2.0,,,,,13.200999999999999,0.11,12.62,0.07,12.905,0.21,12.445,0.06,12.386,0.16,,,11.469000000000001,0.022000000000000002,11.179,0.019,11.138,0.018000000000000002,12.540999999999999,gri,,,,510-048653,08513740+1150052,,0.992,0.008,0.956,,,,15.0,4.0,52.0,,,8.364E-4,132.90585,11.8348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11412877E8,KTWO211412877-C16,16.0,23.0,,,LC,-16.6,5.2,-1.7,2.0,,,,,13.200999999999999,0.11,12.62,0.07,12.905,0.21,12.445,0.06,12.386,0.16,,,11.469000000000001,0.022000000000000002,11.179,0.019,11.138,0.018000000000000002,12.540999999999999,gri,,,,510-048653,08513740+1150052,,0.992,0.008,0.956,,,,15.0,4.0,52.0,,,8.364E-4,132.90585,11.8348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11412877E8,KTWO211412877-C18,18.0,27.0,,,SC,-16.6,5.2,-1.7,2.0,,,,,13.200999999999999,0.11,12.62,0.07,12.905,0.21,12.445,0.06,12.386,0.16,,,11.469000000000001,0.022000000000000002,11.179,0.019,11.138,0.018000000000000002,12.540999999999999,gri,,,,510-048653,08513740+1150052,,0.998,0.002,0.95,,,,6.0,1.0,13.0,,,8.364E-4,132.90585,11.8348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11412877E8,KTWO211412877-C18,18.0,27.0,,,LC,-16.6,5.2,-1.7,2.0,,,,,13.200999999999999,0.11,12.62,0.07,12.905,0.21,12.445,0.06,12.386,0.16,,,11.469000000000001,0.022000000000000002,11.179,0.019,11.138,0.018000000000000002,12.540999999999999,gri,,,,510-048653,08513740+1150052,,0.998,0.002,0.95,,,,6.0,1.0,13.0,,,8.364E-4,132.90585,11.8348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11413212E8,KTWO211413212-C05,5.0,31.0,,,LC,-14.4,1.6,-1.8,1.9,,,,,15.210999999999999,0.06,14.530999999999999,0.06,14.985,0.4,14.328,0.02,14.401,0.44,,,13.297,0.021,12.994000000000002,0.023,12.995999999999999,0.026000000000000002,14.575999999999999,gri,,,,510-048366,08502157+1150231,,1.0,0.0,0.903,271.218,224.449,178.699,6.0,1.0,13.0,,,5.361000000000001E-4,132.58989,11.839767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11413212E8,KTWO211413212-C16,16.0,23.0,,,LC,-14.4,1.6,-1.8,1.9,,,,,15.210999999999999,0.06,14.530999999999999,0.06,14.985,0.4,14.328,0.02,14.401,0.44,,,13.297,0.021,12.994000000000002,0.023,12.995999999999999,0.026000000000000002,14.575999999999999,gri,,,,510-048366,08502157+1150231,,1.0,0.0,0.893,326.95099999999996,280.57,234.873,15.0,4.0,52.0,,,5.361000000000001E-4,132.58989,11.839767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11413327E8,KTWO211413327-C05,5.0,31.0,,,LC,-14.0,4.0,-5.0,4.0,,,21.715999999999998,0.14,,,,,18.895,0.009000000000000001,17.504,0.005,16.894000000000002,0.005,16.548,0.008,15.3,0.046,14.714,0.063,14.462,0.069,17.494,gri,,,5972-301-6-0116-0360,,08502891+1150290,,1.0,0.0,0.648,,,,6.0,1.0,13.0,,,0.001,132.620505,11.841414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11413327E8,KTWO211413327-C16,16.0,23.0,,,LC,-14.0,4.0,-5.0,4.0,,,21.715999999999998,0.14,,,,,18.895,0.009000000000000001,17.504,0.005,16.894000000000002,0.005,16.548,0.008,15.3,0.046,14.714,0.063,14.462,0.069,17.494,gri,,,5972-301-6-0116-0360,,08502891+1150290,,0.9590000000000001,0.040999999999999995,0.419,,,,15.0,4.0,52.0,,,0.001,132.620505,11.841414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11413537E8,KTWO211413537-C05,5.0,31.0,,,LC,-7.8,1.5,-7.4,1.1,,,,,13.257,0.12,12.674000000000001,0.07,12.927,0.16,12.534,0.08,12.412,0.08,,,11.56,0.027000000000000003,11.325999999999999,0.034,11.280999999999999,0.024,12.567,gri,,,,510-048761,08522138+1150419,,1.0,0.0,0.997,181.24400000000003,164.93400000000003,148.268,6.0,2.0,14.0,,,0.002,133.08915,11.844945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11413537E8,KTWO211413537-C16,16.0,23.0,,,LC,-7.8,1.5,-7.4,1.1,,,,,13.257,0.12,12.674000000000001,0.07,12.927,0.16,12.534,0.08,12.412,0.08,,,11.56,0.027000000000000003,11.325999999999999,0.034,11.280999999999999,0.024,12.567,gri,,,,510-048761,08522138+1150419,,1.0,0.0,0.966,,,,15.0,4.0,52.0,,,0.002,133.08915,11.844945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11413961E8,KTWO211413961-C16,16.0,23.0,,,LC,-9.4,2.1,-6.8,2.4,,,,,15.863,0.11,15.046,0.05,15.404000000000002,0.14,14.875,0.09,14.677,0.07,,,13.655999999999999,0.028999999999999998,13.370999999999999,0.034,13.294,0.027000000000000003,14.895,gri,,,,510-048775,08522821+1151058,,1.0,0.0,0.856,478.20099999999996,409.464,346.473,15.0,4.0,52.0,,,0.001,133.11762,11.851586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11413961E8,KTWO211413961-C18,18.0,27.0,,,LC,-9.4,2.1,-6.8,2.4,,,,,15.863,0.11,15.046,0.05,15.404000000000002,0.14,14.875,0.09,14.677,0.07,,,13.655999999999999,0.028999999999999998,13.370999999999999,0.034,13.294,0.027000000000000003,14.895,gri,,,,510-048775,08522821+1151058,,1.0,0.0,0.868,,,,6.0,2.0,14.0,,,0.001,133.11762,11.851586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11414071E8,KTWO211414071-C16,16.0,23.0,,,LC,-7.0,3.0,1.0,3.0,,,22.463,0.19399999999999998,,,,,19.680999999999997,0.013999999999999999,18.235,0.006999999999999999,17.436,0.006,16.957,0.01,15.79,0.07,15.164000000000001,0.092,14.665,0.083,18.11,gri,,,6004-301-5-0117-0420,,08525404+1151115,,0.868,0.132,0.618,,,,15.0,4.0,52.0,,,0.001,133.2252,11.853208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11414071E8,KTWO211414071-C18,18.0,27.0,,,LC,-7.0,3.0,1.0,3.0,,,22.463,0.19399999999999998,,,,,19.680999999999997,0.013999999999999999,18.235,0.006999999999999999,17.436,0.006,16.957,0.01,15.79,0.07,15.164000000000001,0.092,14.665,0.083,18.11,gri,,,6004-301-5-0117-0420,,08525404+1151115,,0.875,0.125,0.768,3000.37,2254.8360000000002,1723.007,6.0,2.0,14.0,,,0.001,133.2252,11.853208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11414081E8,KTWO211414081-C05,5.0,31.0,,,SC,-17.4,2.1,-4.5,1.1,,,,,13.218,0.11,12.559000000000001,0.09,12.876,0.19,12.37,0.05,12.263,0.13,,,11.315999999999999,0.022000000000000002,11.012,0.023,10.943,0.018000000000000002,12.447000000000001,gri,,,,510-048681,08514832+1151118,,1.0,0.0,0.97,,,,6.0,1.0,13.0,,,8.445999999999999E-4,132.95136000000002,11.853301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11414081E8,KTWO211414081-C05,5.0,31.0,,,LC,-17.4,2.1,-4.5,1.1,,,,,13.218,0.11,12.559000000000001,0.09,12.876,0.19,12.37,0.05,12.263,0.13,,,11.315999999999999,0.022000000000000002,11.012,0.023,10.943,0.018000000000000002,12.447000000000001,gri,,,,510-048681,08514832+1151118,,1.0,0.0,0.97,,,,6.0,1.0,13.0,,,8.445999999999999E-4,132.95136000000002,11.853301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
