EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,RAJ2000_Rebull,DEJ2000_Rebull,EPIC_id_Rebull,PMem_Rebull,dist_GaiaC_Rebull,RAJ2000_GaiaC_Rebull,DEJ2000_GaiaC_Rebull,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Rebull_Douglas,RAJ2000_GaiaC_Rebull_Douglas,DEJ2000_GaiaC_Rebull_Douglas,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_GaiaC_Rebull_Douglas_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper
211827466.0,KTWO211827466-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,14.963,0.037000000000000005,14.379,0.047,14.184,0.049,16.949,JHK,,,,,08513391+1742243,,0.967,0.033,0.836,2797.348,2175.784,1646.04,8.0,2.0,22.0,,,0.004,132.891315,17.706776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211922472.0,KTWO211922472-C16,16.0,23.0,,,LC,-36.2,3.0,-9.5,3.2,,,,,16.623,0.02,15.121,0.02,15.961,0.02,14.536,0.02,13.658,0.04,,,11.882,0.022,11.296,0.024,11.064,0.02,14.349,gri,,,5071-301-2-0126-0032,546-047161,08521452+1903391,,1.0,0.0,0.885,201.886,185.171,165.30700000000004,13.0,3.0,43.0,,,0.002,133.06053,19.060842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211922472.0,KTWO211922472-C18,18.0,27.0,,,LC,-36.2,3.0,-9.5,3.2,,,,,16.623,0.02,15.121,0.02,15.961,0.02,14.536,0.02,13.658,0.04,,,11.882,0.022,11.296,0.024,11.064,0.02,14.349,gri,,,5071-301-2-0126-0032,546-047161,08521452+1903391,,1.0,0.0,0.885,,,,9.0,2.0,26.0,,,0.002,133.06053,19.060842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211951223.0,KTWO211951223-C05,5.0,31.0,,,LC,-41.0,3.0,-17.0,3.0,,,22.661,0.277,,,,,20.258,0.019,18.727,0.01,17.079,0.006,16.195999999999998,0.006999999999999999,14.643,0.03,14.098,0.03,13.763,0.041,18.033,gri,,,5071-301-3-0128-0261,,08523967+1929285,,0.928,0.07200000000000001,0.705,5281.294,4880.104,4361.122,9.0,2.0,26.0,,,0.005,133.16529,19.491268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211951223.0,KTWO211951223-C16,16.0,23.0,,,LC,-41.0,3.0,-17.0,3.0,,,22.661,0.277,,,,,20.258,0.019,18.727,0.01,17.079,0.006,16.195999999999998,0.006999999999999999,14.643,0.03,14.098,0.03,13.763,0.041,18.033,gri,,,5071-301-3-0128-0261,,08523967+1929285,,0.911,0.08900000000000001,0.565,3849.988,3144.738,2655.557,13.0,3.0,43.0,,,0.005,133.16529,19.491268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211999627.0,KTWO211999627-C05,5.0,31.0,,,LC,-40.0,3.0,-9.0,3.0,,,21.78,0.115,,,,,19.19,0.01,17.723,0.006,16.248,0.005,15.422,0.006,13.931,0.026,13.351,0.026,13.078,0.025,17.131,gri,,,5038-301-1-0047-0230,,08533302+2014536,,1.0,0.0,0.797,2176.664,1787.072,1574.3970000000004,9.0,4.0,28.0,,,0.004,133.38762,20.248241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211999627.0,KTWO211999627-C16,16.0,23.0,,,LC,-40.0,3.0,-9.0,3.0,,,21.78,0.115,,,,,19.19,0.01,17.723,0.006,16.248,0.005,15.422,0.006,13.931,0.026,13.351,0.026,13.078,0.025,17.131,gri,,,5038-301-1-0047-0230,,08533302+2014536,,1.0,0.0,0.498,,,,12.0,2.0,38.0,,,0.004,133.38762,20.248241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211938625.0,KTWO211938625-C05,5.0,31.0,,,LC,-33.7,3.0,-11.5,3.2,,,,,16.282,0.01,14.798,0.01,15.654000000000002,0.01,14.222,0.01,13.59,0.05,,,11.973,0.023,11.313,0.024,11.165,0.021,14.209,gri,,,5061-301-3-0131-0201,547-046207,08534667+1918142,,0.858,0.142,0.929,,,,9.0,1.0,25.0,,,0.002,133.4445,19.303963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211938625.0,KTWO211938625-C18,18.0,27.0,,,LC,-33.7,3.0,-11.5,3.2,,,,,16.282,0.01,14.798,0.01,15.654000000000002,0.01,14.222,0.01,13.59,0.05,,,11.973,0.023,11.313,0.024,11.165,0.021,14.209,gri,,,5061-301-3-0131-0201,547-046207,08534667+1918142,,0.922,0.078,0.868,,,,9.0,1.0,25.0,,,0.002,133.4445,19.303963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212089563.0,KTWO212089563-C05,5.0,31.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.005,0.039,14.372,0.041,14.08,0.046,17.448,JHK,,,,,08542881+2149061,,1.0,0.0,0.655,,,,10.0,1.0,29.0,,,0.002,133.620075,21.81838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212089563.0,KTWO212089563-C16,16.0,23.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.005,0.039,14.372,0.041,14.08,0.046,17.448,JHK,,,,,08542881+2149061,,0.946,0.054000000000000006,0.629,2309.244,1803.399,1497.42,12.0,3.0,39.0,,,0.002,133.620075,21.81838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212008710.0,KTWO212008710-C05,5.0,31.0,,,LC,-33.3,2.2,-12.2,4.5,,,,,15.302,0.04,14.002,0.03,14.731,0.04,13.470999999999998,0.05,13.050999999999998,0.03,,,11.7,0.02,11.089,0.022,10.947,0.02,13.555,gri,,,,552-044727,08550224+2023540,,1.0,0.0,0.932,,,,9.0,4.0,28.0,,,0.003,133.75933500000002,20.398351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212008710.0,KTWO212008710-C16,16.0,23.0,,,LC,-33.3,2.2,-12.2,4.5,,,,,15.302,0.04,14.002,0.03,14.731,0.04,13.470999999999998,0.05,13.050999999999998,0.03,,,11.7,0.02,11.089,0.022,10.947,0.02,13.555,gri,,,,552-044727,08550224+2023540,,1.0,0.0,0.918,169.747,159.577,150.37,12.0,2.0,38.0,,,0.003,133.75933500000002,20.398351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211923104.0,KTWO211923104-C16,16.0,23.0,,,LC,-32.0,3.0,-11.0,3.0,,,21.19,0.08,,,,,18.469,0.006999999999999999,17.034000000000002,0.005,15.714,0.005,15.004,0.005,13.661,0.023,12.970999999999998,0.032,12.736,0.027000000000000003,16.54,gri,,,5061-301-2-0132-0230,,08551045+1904117,,1.0,0.0,0.6579999999999999,,,,13.0,4.0,44.0,,,0.002,133.79358,19.069941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211923104.0,KTWO211923104-C18,18.0,27.0,,,LC,-32.0,3.0,-11.0,3.0,,,21.19,0.08,,,,,18.469,0.006999999999999999,17.034000000000002,0.005,15.714,0.005,15.004,0.005,13.661,0.023,12.970999999999998,0.032,12.736,0.027000000000000003,16.54,gri,,,5061-301-2-0132-0230,,08551045+1904117,,1.0,0.0,0.872,877.9989999999998,794.262,723.178,9.0,1.0,25.0,,,0.002,133.79358,19.069941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211907293.0,KTWO211907293-C05,5.0,31.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.565,0.062,15.017,0.071,14.574000000000002,0.073,18.108,JHK,,,,,08575230+1850070,,0.88,0.12,0.857,,,,9.0,1.0,25.0,,,0.002,134.46792,18.835285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211907293.0,KTWO211907293-C16,16.0,23.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.565,0.062,15.017,0.071,14.574000000000002,0.073,18.108,JHK,,,,,08575230+1850070,,0.935,0.065,0.434,12472.327,9595.329,7216.647,13.0,4.0,44.0,,,0.002,134.46792,18.835285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212092636.0,KTWO212092636-C16,16.0,23.0,,,LC,-36.0,3.0,-10.0,3.0,,,21.355,0.103,,,,,18.741,0.008,17.261,0.005,15.962,0.004,15.258,0.005,13.89,0.026,13.291,0.024,13.023,0.026,16.796,gri,,,5045-301-3-0158-0112,,08580519+2152462,,1.0,0.0,0.792,957.081,808.575,714.335,12.0,4.0,40.0,,,0.001,134.52166499999998,21.879517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212092636.0,KTWO212092636-C18,18.0,27.0,,,LC,-36.0,3.0,-10.0,3.0,,,21.355,0.103,,,,,18.741,0.008,17.261,0.005,15.962,0.004,15.258,0.005,13.89,0.026,13.291,0.024,13.023,0.026,16.796,gri,,,5045-301-3-0158-0112,,08580519+2152462,,1.0,0.0,0.603,,,,10.0,1.0,29.0,,,0.001,134.52166499999998,21.879517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212086248.0,KTWO212086248-C05,5.0,31.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.213,0.044,14.648,0.065,14.242,0.064,17.739,JHK,,,,,08405404+2145241,,0.923,0.077,0.741,,,,15.0,2.0,50.0,,,0.006999999999999999,130.22517,21.75671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212082050.0,KTWO212082050-C18,18.0,27.0,,,LC,-34.0,3.0,-13.0,3.0,,,18.11,0.014,,,,,17.846,0.006,18.138,0.006999999999999999,18.373,0.01,18.712,0.033,,,,,,,18.065,gri,,,6728-301-2-0140-0078,,,,0.998,0.003,0.611,,,,15.0,2.0,50.0,,,0.005,130.131045,21.678522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212069781.0,KTWO212069781-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.586,0.069,14.894,0.077,14.519,0.079,17.051,J,,,,,08431753+2127066,,1.0,0.0,0.07,1400.671,1276.743,1068.145,15.0,1.0,49.0,,,0.012,130.823055,21.451841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211760567.0,KTWO211760567-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,14.047,0.027000000000000003,13.399,0.026,13.136,0.031,16.456,JHK,,,,,08354343+1645215,,1.0,0.0,0.762,1843.77,1569.329,1418.796,13.0,4.0,44.0,,,0.008,128.93097,16.755979999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211785147.0,KTWO211785147-C05,5.0,31.0,,,LC,,,,,,,24.131,0.775,,,,,21.789,0.063,19.901,0.02,17.909000000000006,0.008,17.01,0.01,15.268,0.059,,,,,19.073,gri,,,5071-301-2-0093-0238,,08330722+1706160,,0.363,0.637,0.578,5141.469,4214.441,3429.651,18.0,1.0,61.0,,,0.006999999999999999,128.280105,17.104465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212087835.0,KTWO212087835-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.696,0.063,15.012,0.076,14.873,0.092,17.831,JHK,,,,,08511050+2147057,,1.0,0.0,0.609,8310.876,6090.476,4485.953,10.0,2.0,30.0,,,0.013,132.79377,21.784937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211981412.0,KTWO211981412-C18,18.0,27.0,,,LC,,,,,,,24.13,0.936,,,,,20.743,0.028,19.219,0.014,17.505,0.006,16.55,0.009000000000000001,15.043,0.047,14.411,0.053,14.035,0.058,18.476,gri,,,5045-301-3-0126-0188,,08393173+1957166,,0.302,0.698,0.637,,,,14.0,3.0,47.0,,,0.011,129.88224,19.954624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211976435.0,KTWO211976435-C18,18.0,27.0,,,LC,-31.0,3.0,-9.0,3.0,,,20.76,0.056,,,,,18.54,0.006999999999999999,17.162,0.006,15.927,0.005,15.291,0.006,13.932,0.027000000000000003,13.409,0.034,13.177,0.028,16.711,gri,,,5037-301-4-0113-0345,,08381451+1952350,,1.0,0.0,0.828,,,,14.0,3.0,47.0,,,0.008,129.560475,19.87639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211776951.0,KTWO211776951-C18,18.0,27.0,,,LC,-38.0,1.0,-10.1,1.0,,,,,9.847,0.033,9.431,0.029,10.04,0.25,9.561,0.12,9.352,0.08,,,8.665,0.024,8.522,0.018000000000000002,8.498,0.02,9.558,gri,,1394-6-1,,535-048527,08533064+1659187,,1.0,0.0004,1.0,,,,8.0,3.0,23.0,,,0.01,133.37763,16.988539000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212069197.0,KTWO212069197-C05,5.0,31.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.661,0.049,15.21,0.077,14.759,0.07400000000000001,18.045,JHK,,,,,08382072+2126262,,0.889,0.111,0.72,9734.509,7954.276999999999,6058.636,15.0,2.0,50.0,,,0.008,129.58635,21.440619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212088961.0,KTWO212088961-C05,5.0,31.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.168,0.039,14.58,0.057,14.203,0.048,17.687,JHK,,,,,08373728+2148247,,0.934,0.066,0.618,8741.811,7911.826999999998,6662.474,15.0,2.0,50.0,,,0.006999999999999999,129.40534499999998,21.806866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211774926.0,KTWO211774926-C18,18.0,27.0,,,LC,-36.0,3.0,-7.0,3.0,,,21.238000000000003,0.08900000000000001,,,,,19.19,0.011,17.739,0.006,16.272000000000002,0.005,15.446,0.005,13.914,0.026,13.371,0.027000000000000003,13.086,0.03,17.147000000000002,gri,,,5071-301-1-0099-0307,,08373201+1657356,,1.0,0.0,0.68,,,,13.0,1.0,41.0,,,0.009000000000000001,129.3834,16.959915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
