EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,PMem_mean
211432425.0,KTWO211432425-C16,16.0,23.0,,,LC,-12.0,2.1,-3.3,2.3,,,,,15.818,0.19,15.119000000000002,0.17,15.362,0.13,14.835,0.07,14.743,0.11,,,13.722999999999999,0.023,13.352,0.027000000000000003,13.27,0.027000000000000003,14.929,gri,,,,511-047173,08512310+1207537,,1.0,0.0,0.899,376.01599999999996,302.129,250.35299999999998,15.0,4.0,52.0,,,0.002,132.84628500000002,12.131652,,,,,,,,,,,,,,,,,
211432425.0,KTWO211432425-C18,18.0,27.0,,,LC,-12.0,2.1,-3.3,2.3,,,,,15.818,0.19,15.119000000000002,0.17,15.362,0.13,14.835,0.07,14.743,0.11,,,13.722999999999999,0.023,13.352,0.027000000000000003,13.27,0.027000000000000003,14.929,gri,,,,511-047173,08512310+1207537,,1.0,0.0,0.884,315.224,284.286,239.142,6.0,1.0,13.0,,,0.002,132.84628500000002,12.131652,,,,,,,,,,,,,,,,,
211432657.0,KTWO211432657-C16,16.0,23.0,,,LC,-9.4,1.3,-2.5,1.0,,,,,13.227,0.12,12.645,0.14,12.921,0.25,12.442,0.05,12.414000000000001,0.28,,,11.444,0.021,11.152999999999999,0.02,11.107999999999999,0.018000000000000002,12.565999999999999,gri,,,,511-047089,08502988+1208070,,0.9990000000000001,0.0007,0.956,124.766,107.2,90.566,15.0,4.0,52.0,,,0.004,132.62448,12.135278,,,,,,,,,,,,,,,,,
211432657.0,KTWO211432657-C18,18.0,27.0,,,LC,-9.4,1.3,-2.5,1.0,,,,,13.227,0.12,12.645,0.14,12.921,0.25,12.442,0.05,12.414000000000001,0.28,,,11.444,0.021,11.152999999999999,0.02,11.107999999999999,0.018000000000000002,12.565999999999999,gri,,,,511-047089,08502988+1208070,,0.992,0.008,0.943,,,,6.0,1.0,13.0,,,0.004,132.62448,12.135278,,,,,,,,,,,,,,,,,
211432548.0,KTWO211432548-C05,5.0,31.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.797,0.062,15.015,0.067,14.927999999999999,0.091,18.083,JHK,,,,,08501980+1208006,,0.887,0.113,0.44799999999999995,4585.764,4001.7129999999997,3153.539,6.0,1.0,13.0,,,0.003,132.582525,12.133526,,,,,,,,,,,,,,,,,
211432548.0,KTWO211432548-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.797,0.062,15.015,0.067,14.927999999999999,0.091,18.083,JHK,,,,,08501980+1208006,,0.76,0.239,0.431,5243.433000000001,4648.058,4170.126,6.0,1.0,13.0,,,0.003,132.582525,12.133526,,,,,,,,,,,,,,,,,
211432269.0,KTWO211432269-C05,5.0,31.0,,,LC,-8.2,1.0,5.5,3.3,,,,,13.699000000000002,0.03,13.159,0.04,13.469000000000001,0.22,13.017999999999999,0.05,13.034,0.25,,,12.061,0.021,11.817,0.022000000000000002,11.765,0.021,13.164000000000001,gri,,,,511-047108,08503851+1207458,,1.0,0.0,0.9420000000000001,128.869,108.925,95.52799999999999,6.0,1.0,13.0,,,0.002,132.660435,12.129386,,,,,,,,,,,,,,,,,
211432269.0,KTWO211432269-C18,18.0,27.0,,,LC,-8.2,1.0,5.5,3.3,,,,,13.699000000000002,0.03,13.159,0.04,13.469000000000001,0.22,13.017999999999999,0.05,13.034,0.25,,,12.061,0.021,11.817,0.022000000000000002,11.765,0.021,13.164000000000001,gri,,,,511-047108,08503851+1207458,,1.0,0.0,0.953,104.177,86.319,67.968,6.0,1.0,13.0,,,0.002,132.660435,12.129386,,,,,,,,,,,,,,,,,
211431979.0,KTWO211431979-C05,5.0,31.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.442,0.047,14.775,0.052000000000000005,14.565,0.073,17.753,JHK,,,,,08511323+1207291,,0.899,0.10099999999999999,0.773,,,,6.0,1.0,13.0,,,0.005,132.805155,12.124766000000001,,,,,,,,,,,,,,,,,
211431979.0,KTWO211431979-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.442,0.047,14.775,0.052000000000000005,14.565,0.073,17.753,JHK,,,,,08511323+1207291,,1.0,0.0,0.5529999999999999,2740.212,2304.01,1828.13,6.0,1.0,13.0,,,0.005,132.805155,12.124766000000001,,,,,,,,,,,,,,,,,
211431829.0,KTWO211431829-C05,5.0,31.0,,,LC,-10.1,1.5,-7.6,1.8,,,,,14.302,0.15,13.75,0.16,13.985999999999999,0.22,13.524000000000001,0.03,13.550999999999998,0.25,,,12.603,0.021,12.339,0.023,12.273,0.02,13.682,gri,,,,511-047107,08503842+1207198,,0.971,0.028999999999999998,0.909,,,,6.0,1.0,13.0,,,0.005,132.66009,12.122148,,,,,,,,,,,,,,,,,
211431829.0,KTWO211431829-C16,16.0,23.0,,,LC,-10.1,1.5,-7.6,1.8,,,,,14.302,0.15,13.75,0.16,13.985999999999999,0.22,13.524000000000001,0.03,13.550999999999998,0.25,,,12.603,0.021,12.339,0.023,12.273,0.02,13.682,gri,,,,511-047107,08503842+1207198,,0.505,0.495,0.935,,,,15.0,4.0,52.0,,,0.005,132.66009,12.122148,,,,,,,,,,,,,,,,,
211431607.0,KTWO211431607-C05,5.0,31.0,,,LC,-8.9,2.7,-7.7,3.0,,,,,17.258,0.21,16.012999999999998,0.21,16.609,0.25,15.509,0.05,15.350999999999999,0.2,,,13.953,0.025,13.387,0.024,13.245,0.025,15.728,gri,,,6004-301-6-0114-0325,511-047124,08504814+1207075,,1.0,0.0,0.828,535.315,455.778,356.597,6.0,1.0,13.0,,,0.005,132.700575,12.118732000000001,,,,,,,,,,,,,,,,,
211431607.0,KTWO211431607-C16,16.0,23.0,,,LC,-8.9,2.7,-7.7,3.0,,,,,17.258,0.21,16.012999999999998,0.21,16.609,0.25,15.509,0.05,15.350999999999999,0.2,,,13.953,0.025,13.387,0.024,13.245,0.025,15.728,gri,,,6004-301-6-0114-0325,511-047124,08504814+1207075,,1.0,0.0,0.873,731.321,597.7040000000001,461.79699999999997,15.0,4.0,52.0,,,0.005,132.700575,12.118732000000001,,,,,,,,,,,,,,,,,
211431112.0,KTWO211431112-C05,5.0,31.0,,,LC,,,,,,,,,,,,,,,,,,,,,14.992,0.035,14.28,0.038,14.222000000000001,0.051,16.948,JHK,,,,,08510269+1206397,,1.0,0.0,0.747,,,,6.0,1.0,13.0,,,0.000975,132.761235,12.111044999999999,,,,,,,,,,,,,,,,,
211431112.0,KTWO211431112-C16,16.0,23.0,,,LC,,,,,,,,,,,,,,,,,,,,,14.992,0.035,14.28,0.038,14.222000000000001,0.051,16.948,JHK,,,,,08510269+1206397,,1.0,0.0,0.7979999999999999,,,,15.0,4.0,52.0,,,0.000975,132.761235,12.111044999999999,,,,,,,,,,,,,,,,,
211431446.0,KTWO211431446-C16,16.0,23.0,,,LC,-1.7,3.7,3.3,3.3,,,,,18.144000000000002,0.21,16.842,0.09300000000000001,17.629,0.08800000000000001,,,,,,,14.882,0.034,14.24,0.040999999999999995,14.109000000000002,0.046,16.59,BV,,,5935-301-3-0107-0324,511-047069,08500819+1206581,,1.0,0.0,0.7829999999999999,,,,15.0,4.0,52.0,,,0.005,132.53418,12.116136000000001,,,,,,,,,,,,,,,,,
211431446.0,KTWO211431446-C18,18.0,27.0,,,LC,-1.7,3.7,3.3,3.3,,,,,18.144000000000002,0.21,16.842,0.09300000000000001,17.629,0.08800000000000001,,,,,,,14.882,0.034,14.24,0.040999999999999995,14.109000000000002,0.046,16.59,BV,,,5935-301-3-0107-0324,511-047069,08500819+1206581,,1.0,0.0,0.777,886.35,725.02,571.93,6.0,1.0,13.0,,,0.005,132.53418,12.116136000000001,,,,,,,,,,,,,,,,,
211430661.0,KTWO211430661-C05,5.0,31.0,,,LC,,,,,,,,,,,,,,,,,,,,,16.163,0.084,15.453,0.092,15.1,0.10400000000000001,17.671,J,,,,,08513451+1206149,,0.8690000000000001,0.131,0.428,5370.547,4543.133,3487.917,6.0,1.0,13.0,,,0.003,132.89382,12.104139,,,,,,,,,,,,,,,,,
211430661.0,KTWO211430661-C16,16.0,23.0,,,LC,,,,,,,,,,,,,,,,,,,,,16.163,0.084,15.453,0.092,15.1,0.10400000000000001,17.671,J,,,,,08513451+1206149,,0.855,0.145,0.535,6531.535,5168.383,4037.225,15.0,4.0,52.0,,,0.003,132.89382,12.104139,,,,,,,,,,,,,,,,,
211430763.0,KTWO211430763-C05,5.0,31.0,,,LC,-11.0,3.0,0.0,3.0,,,21.114,0.079,,,,,18.552,0.006999999999999999,17.215999999999998,0.005,16.699,0.005,16.398,0.008,15.299000000000001,0.046,14.628,0.055,14.6,0.07200000000000001,17.255,gri,,,6004-301-6-0115-0338,,08505793+1206200,,1.0,0.0,0.764,1993.005,1658.5829999999999,1375.479,6.0,1.0,13.0,,,0.00036289999999999993,132.74142,12.105556,,,,,,,,,,,,,,,,,
211430763.0,KTWO211430763-C16,16.0,23.0,,,LC,-11.0,3.0,0.0,3.0,,,21.114,0.079,,,,,18.552,0.006999999999999999,17.215999999999998,0.005,16.699,0.005,16.398,0.008,15.299000000000001,0.046,14.628,0.055,14.6,0.07200000000000001,17.255,gri,,,6004-301-6-0115-0338,,08505793+1206200,,1.0,0.0,0.623,3165.2690000000002,2545.301,1977.848,15.0,4.0,52.0,,,0.00036289999999999993,132.74142,12.105556,,,,,,,,,,,,,,,,,
211431045.0,KTWO211431045-C05,5.0,31.0,,,LC,-8.5,1.2,-3.6,1.3,,,,,14.081,0.09,13.517000000000001,0.05,13.812999999999999,0.25,13.343,0.02,13.255,0.04,,,12.436,0.025,12.192,0.025,12.097999999999999,0.024,13.422,gri,,,,511-046982,08482936+1206353,,1.0,0.0,0.941,,,,6.0,1.0,13.0,,,0.013000000000000001,132.12237,12.109816,,,,,,,,,,,,,,,,,
211422833.0,KTWO211422833-C05,5.0,31.0,,,LC,-9.3,1.8,-3.1,1.6,,,,,14.255999999999998,0.06,13.695,0.05,14.231,0.62,13.544,0.03,13.738,0.77,,,12.612,0.025,12.375,0.02,12.314,0.021,13.886,gri,,,6004-301-6-0111-0082,510-048286,08490139+1158587,,1.0,0.0,0.94,,,,6.0,1.0,13.0,,,0.006,132.255825,11.982974,,,,,,,,,,,,,,,,,
211422833.0,KTWO211422833-C18,18.0,27.0,,,LC,-9.3,1.8,-3.1,1.6,,,,,14.255999999999998,0.06,13.695,0.05,14.231,0.62,13.544,0.03,13.738,0.77,,,12.612,0.025,12.375,0.02,12.314,0.021,13.886,gri,,,6004-301-6-0111-0082,510-048286,08490139+1158587,,1.0,0.0,0.937,126.36399999999999,106.14299999999999,82.93799999999999,6.0,1.0,13.0,,,0.006,132.255825,11.982974,,,,,,,,,,,,,,,,,
211419613.0,KTWO211419613-C16,16.0,23.0,,,LC,-11.5,2.0,-4.3,2.8,,,,,15.110999999999999,0.08,14.402999999999999,0.04,14.967,0.56,14.232999999999999,0.03,14.357999999999999,0.64,,,13.235999999999999,0.025,12.919,0.03,12.882,0.027000000000000003,14.540999999999999,gri,,,6004-301-6-0112-0008,510-048290,08491449+1156080,,1.0,0.0,0.866,370.365,325.526,281.082,15.0,4.0,52.0,,,0.003,132.31041000000002,11.935532,,,,,,,,,,,,,,,,,
211419613.0,KTWO211419613-C18,18.0,27.0,,,LC,-11.5,2.0,-4.3,2.8,,,,,15.110999999999999,0.08,14.402999999999999,0.04,14.967,0.56,14.232999999999999,0.03,14.357999999999999,0.64,,,13.235999999999999,0.025,12.919,0.03,12.882,0.027000000000000003,14.540999999999999,gri,,,6004-301-6-0112-0008,510-048290,08491449+1156080,,1.0,0.0,0.8490000000000001,,,,6.0,1.0,13.0,,,0.003,132.31041000000002,11.935532,,,,,,,,,,,,,,,,,
211411028.0,KTWO211411028-C16,16.0,23.0,,,LC,-11.2,2.6,-1.7,2.3,,,,,15.61,0.08,14.751,0.03,15.397,0.56,14.481,0.03,14.457,0.47,,,13.234000000000002,0.023,12.757,0.025,12.709000000000001,0.024,14.739,gri,,,,510-048289,08490965+1148267,,1.0,0.0,0.8420000000000001,524.431,475.96,428.279,15.0,4.0,52.0,,,0.004,132.29020500000001,11.807422,,,,,,,,,,,,,,,,,
211411028.0,KTWO211411028-C18,18.0,27.0,,,LC,-11.2,2.6,-1.7,2.3,,,,,15.61,0.08,14.751,0.03,15.397,0.56,14.481,0.03,14.457,0.47,,,13.234000000000002,0.023,12.757,0.025,12.709000000000001,0.024,14.739,gri,,,,510-048289,08490965+1148267,,1.0,0.0,0.856,312.558,292.733,275.36,6.0,1.0,13.0,,,0.004,132.29020500000001,11.807422,,,,,,,,,,,,,,,,,
211388452.0,KTWO211388452-C18,18.0,27.0,,,LC,-8.2,2.5,-3.8,2.5,,,,,15.308,0.08,14.613,0.04,15.024000000000001,0.28,14.454,0.02,14.319,0.06,,,13.392000000000001,0.023,13.046,0.027000000000000003,12.939,0.027999999999999997,14.53,gri,,,,508-049253,08513008+1127316,,1.0,0.0,0.863,,,,6.0,1.0,13.0,,,0.003,132.87537,11.458762,,,,,,,,,,,,,,,,,
211388495.0,KTWO211388495-C18,18.0,27.0,,,LC,-8.0,3.0,0.0,3.0,,,22.943,0.314,,,,,20.144000000000002,0.018000000000000002,18.695999999999998,0.009000000000000001,17.817999999999998,0.006999999999999999,17.320999999999998,0.012,16.016,0.08199999999999999,15.475,0.115,15.203,0.127,18.516,gri,,,5972-301-5-0115-0435,,08500781+1127338,,0.8859999999999999,0.114,0.589,5357.266,4517.16,4037.4309999999996,6.0,1.0,13.0,,,0.002,132.532575,11.459413,,,,,,,,,,,,,,,,,
211388204.0,KTWO211388204-C05,5.0,31.0,,,LC,-6.9,2.9,-2.7,3.5,,,,,15.774000000000001,0.01,15.007,0.03,15.561,0.41,14.835,0.03,14.745999999999999,0.14,,,13.71,0.023,13.312000000000001,0.025,13.264000000000001,0.031,14.99,gri,,,,508-049141,08501249+1127164,,1.0,0.0,0.821,,,,6.0,1.0,13.0,,,0.002,132.55201499999998,11.454578999999999,,,,,,,,,,,,,,,,,
211387834.0,KTWO211387834-C18,18.0,27.0,,,LC,-10.0,2.0,-3.0,2.0,,,20.247,0.042,,,,,17.737000000000002,0.005,16.617,0.004,16.177,0.004,15.924000000000001,0.006,14.785,0.036000000000000004,14.168,0.043,14.085,0.049,16.645,gri,,,5972-301-5-0116-0334,,08505142+1126541,,1.0,0.0,0.738,1634.4289999999999,1603.87,1536.63,6.0,1.0,13.0,,,0.002,132.71427,11.448386,,,,,,,,,,,,,,,,,
211387629.0,KTWO211387629-C05,5.0,31.0,,,LC,-8.7,1.3,0.4,2.7,,,,,13.758,0.06,13.161,0.03,13.519,0.29,13.024000000000001,0.03,12.95,0.06,,,12.084000000000001,0.022000000000000002,11.780999999999999,0.019,11.725,0.019,13.120999999999999,gri,,,,508-049229,08511515+1126426,,1.0,0.0,0.9520000000000001,129.77100000000002,113.258,93.166,6.0,1.0,13.0,,,0.003,132.813105,11.445167,,,,,,,,,,,,,,,,,
211387490.0,KTWO211387490-C18,18.0,27.0,,,LC,-10.7,1.8,-6.4,2.1,,,,,14.455,0.06,13.864,0.04,14.23,0.31,13.718,0.02,13.630999999999998,0.06,,,12.786,0.023,12.47,0.022000000000000002,12.419,0.022000000000000002,13.811,gri,,,,508-049222,08511117+1126349,,1.0,0.0,0.904,187.16400000000002,165.40400000000002,136.673,6.0,1.0,13.0,,,0.001,132.796545,11.443024000000001,,,,,,,,,,,,,,,,,
211387399.0,KTWO211387399-C05,5.0,31.0,,,LC,-17.1,4.0,-3.4,4.6,,,,,13.847000000000001,0.07,13.290999999999999,0.03,13.614,0.3,13.132,0.03,13.027000000000001,0.06,,,12.167,0.022000000000000002,11.883,0.02,11.842,0.02,13.203,gri,,,,508-049236,08511805+1126290,,0.9990000000000001,0.001,0.945,142.834,125.234,106.56200000000001,6.0,1.0,13.0,,,0.003,132.825195,11.441383,,,,,,,,,,,,,,,,,
211387275.0,KTWO211387275-C05,5.0,31.0,,,LC,-14.0,3.0,-4.0,3.0,,,21.875999999999998,0.134,,,,,19.12,0.01,17.702,0.006,17.061,0.005,16.692999999999998,0.008,15.55,0.053,14.775,0.059000000000000004,14.780999999999999,0.092,17.679000000000002,gri,,,5972-301-5-0116-0373,,08505777+1126231,,1.0,0.0,0.669,2648.18,2224.743,1788.6589999999999,6.0,1.0,13.0,,,0.003,132.740715,11.439751,,,,,,,,,,,,,,,,,
211386807.0,KTWO211386807-C18,18.0,27.0,,,LC,-13.2,3.0,-4.0,3.4,,,,,16.047,0.04,15.235,0.06,15.703,0.25,15.029000000000002,0.09,14.913,0.08,,,13.804,0.023,13.38,0.027000000000000003,13.332,0.03,15.15,gri,,,,508-049234,08511724+1125548,,1.0,0.0,0.836,340.898,278.219,240.61599999999999,6.0,1.0,13.0,,,0.003,132.82183500000002,11.431885000000001,,,,,,,,,,,,,,,,,
211386640.0,KTWO211386640-C05,5.0,31.0,,,LC,-6.3,1.5,-2.0,2.6,,,,,14.135,0.05,13.554,0.03,13.905,0.31,13.41,0.03,13.337,0.05,,,12.411,0.021,12.171,0.024,12.116,0.022000000000000002,13.508,gri,,,,508-049212,08510600+1125454,,1.0,0.0,0.9129999999999999,,,,6.0,1.0,13.0,,,0.003,132.775005,11.429285,,,,,,,,,,,,,,,,,
211386568.0,KTWO211386568-C18,18.0,27.0,,,LC,-10.1,1.9,-1.5,1.5,,,,,13.306,0.06,12.757,0.02,13.142000000000001,0.41,12.618,0.04,12.618,0.22,,,11.637,0.021,11.432,0.022000000000000002,11.384,0.018000000000000002,12.775,gri,,,,508-049131,08500038+1125407,,0.996,0.004,0.945,164.27700000000002,152.798,139.672,6.0,1.0,13.0,,,0.002,132.501615,11.427949,,,,,,,,,,,,,,,,,
211385623.0,KTWO211385623-C05,5.0,31.0,,,LC,-10.6,1.5,-2.4,1.5,,,,,13.856,0.05,13.300999999999998,0.04,13.633,0.28,13.17,0.04,13.06,0.05,,,12.22,0.022000000000000002,11.935,0.022000000000000002,11.895,0.02,13.232000000000001,gri,,,,508-049245,08512395+1124494,,1.0,0.0,0.946,133.436,112.336,97.275,6.0,1.0,13.0,,,0.003,132.849795,11.413703,,,,,,,,,,,,,,,,,
211384003.0,KTWO211384003-C18,18.0,27.0,,,LC,-11.3,1.3,-4.3,1.4,,,,,13.739,0.07,13.16,0.04,13.5,0.28,13.026,0.03,12.925999999999998,0.05,,,12.052,0.022000000000000002,11.805,0.02,11.745999999999999,0.019,13.097999999999999,gri,,,,507-047475,08512428+1123173,,1.0,0.0,0.96,122.469,105.93799999999999,90.775,6.0,1.0,13.0,,,0.003,132.85119,11.388131,,,,,,,,,,,,,,,,,
211383527.0,KTWO211383527-C18,18.0,27.0,,,LC,-8.9,1.1,-1.4,1.5,,,,,13.315,0.07,12.758,0.04,13.075,0.26,12.626,0.04,12.534,0.03,,,11.702,0.022000000000000002,11.44,0.02,11.365,0.019,12.696,gri,,,,507-047481,08513381+1122511,,1.0,0.0,0.9470000000000001,,,,6.0,1.0,13.0,,,0.005,132.89088,11.380833,,,,,,,,,,,,,,,,,
211381924.0,KTWO211381924-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.129000000000001,0.042,14.498,0.055,14.265,0.062,17.4,JHK,,,,,08514718+1121138,,1.0,0.0,0.401,,,,6.0,1.0,13.0,,,0.004,132.94659,11.353854,,,,,,,,,,,,,,,,,
211380354.0,KTWO211380354-C18,18.0,27.0,,,LC,-11.8,2.2,-5.6,2.6,,,,,12.81,0.292,12.677999999999999,0.293,12.972000000000001,0.36,12.402999999999999,0.03,12.347000000000001,0.16,,,11.366,0.021,11.064,0.022000000000000002,10.989,0.018000000000000002,12.534,gri,,813-1524-1,,507-047398,08501154+1119405,,1.0,0.0,0.9570000000000001,125.57700000000001,115.521,103.25399999999999,6.0,1.0,13.0,,,0.006999999999999999,132.548025,11.327892,,,,,,,,,,,,,,,,,
211372805.0,KTWO211372805-C05,5.0,31.0,,,LC,-10.1,2.0,-4.5,1.8,,,,,14.802,0.07,14.171,0.02,14.554,0.31,14.023,0.05,13.927,0.06,,,13.047,0.024,12.717,0.024,12.649000000000001,0.023,14.115,gri,,,,507-047431,08503867+1112129,,1.0,0.0,0.897,,,,6.0,1.0,13.0,,,0.003,132.66114,11.203578,,,,,,,,,,,,,,,,,
211372217.0,KTWO211372217-C18,18.0,27.0,,,LC,-6.9,1.7,-2.5,2.0,,,,,14.2,0.05,13.625,0.03,13.956,0.25,13.498,0.04,13.375,0.03,,,12.526,0.022000000000000002,12.275,0.02,12.184000000000001,0.02,13.549000000000001,gri,,,,506-048550,08513890+1111389,,1.0,0.0,0.91,,,,6.0,1.0,13.0,,,0.008,132.91212,11.194156,,,,,,,,,,,,,,,,,
211371946.0,KTWO211371946-C18,18.0,27.0,,,LC,-12.0,2.8,-1.1,3.3,,,,,16.590999999999998,0.07,15.657,0.07,16.195,0.28,15.415,0.07,15.177,0.05,,,14.062999999999999,0.025,13.627,0.033,13.537,0.035,15.482999999999999,gri,,,6004-301-4-0114-0027,506-048528,08511679+1111239,,1.0,0.0,0.8190000000000001,,,,6.0,1.0,13.0,,,0.005,132.819975,11.189986,,,,,,,,,,,,,,,,,
211371531.0,KTWO211371531-C18,18.0,27.0,,,LC,-10.9,2.2,-2.2,1.4,,,,,13.418,0.06,12.865,0.04,13.187000000000001,0.26,12.75,0.05,12.634,0.02,,,11.829,0.023,11.564,0.022000000000000002,11.509,0.018000000000000002,12.8,gri,,,,506-048546,08513058+1111006,,1.0,0.0,0.945,119.971,101.899,79.069,6.0,1.0,13.0,,,0.006999999999999999,132.877455,11.183513,,,,,,,,,,,,,,,,,
211434061.0,KTWO211434061-C05,5.0,31.0,,,LC,-12.0,3.0,-3.0,3.0,,,21.296999999999997,0.095,,,,,18.636,0.008,17.317,0.005,16.729,0.005,16.430999999999997,0.008,15.222999999999999,0.044000000000000004,14.584000000000001,0.053,14.307,0.052000000000000005,17.301,gri,,,5935-301-3-0107-0123,,08500658+1209225,,0.987,0.013000000000000001,0.648,1937.961,1645.138,1376.642,6.0,1.0,13.0,,,0.004,132.52743,12.156262,,,,,,,,,,,,,,,,,
211434061.0,KTWO211434061-C16,16.0,23.0,,,LC,-12.0,3.0,-3.0,3.0,,,21.296999999999997,0.095,,,,,18.636,0.008,17.317,0.005,16.729,0.005,16.430999999999997,0.008,15.222999999999999,0.044000000000000004,14.584000000000001,0.053,14.307,0.052000000000000005,17.301,gri,,,5935-301-3-0107-0123,,08500658+1209225,,0.6579999999999999,0.342,0.6729999999999999,,,,15.0,4.0,52.0,,,0.004,132.52743,12.156262,,,,,,,,,,,,,,,,,
211382057.0,KTWO211382057-C18,18.0,27.0,,,LC,-10.0,3.0,-5.0,3.0,,,22.963,0.28800000000000003,,,,,20.155,0.017,18.678,0.009000000000000001,17.812,0.006999999999999999,17.307000000000002,0.013000000000000001,15.927999999999999,0.07400000000000001,15.315,0.08800000000000001,14.902000000000001,0.096,18.515,gri,,,6004-301-4-0114-0441,,08514029+1121222,,0.649,0.35100000000000003,0.772,,,,6.0,1.0,13.0,,,0.006,132.917895,11.356171,,,,,,,,,,,,,,,,,
228682446.0,KTWO228682446-C05,5.0,31.0,,,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,,,,,,,,0.45799999999999996,0.542,0.7709999999999999,,,,6.0,1.0,13.0,,,0.003,132.86571,11.38728,,,,,,,,,,,,,,,,,
200200404.0,KTWO200200404-C16,16.0,23.0,,,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,15.0,4.0,52.0,,,0.035,133.015102,11.690483,,,,,,,,,,,,,,,,,
211404364.0,KTWO211404364-C18,18.0,27.0,,,LC,-9.5,1.0,-4.4,1.2,,,,,14.075,0.09,13.517999999999999,0.04,13.797,0.2,13.375,0.05,13.27,0.07,,,12.402999999999999,0.024,12.144,0.032,12.104000000000001,0.023,13.427999999999999,gri,,,,509-047465,08521664+1142300,,1.0,0.0,0.92,138.276,120.962,103.19200000000001,6.0,2.0,14.0,,,0.001,133.06938,11.708321,,,,,,,,,,,,,,,,,
200200445.0,KTWO200200445-C16,16.0,23.0,,,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,15.0,4.0,52.0,,,0.037000000000000005,133.045119,11.735453999999999,,,,,,,,,,,,,,,,,
200233580.0,KTWO200233580-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,6.0,2.0,14.0,,,0.042,133.031193,11.840112,,,,,,,,,,,,,,,,,
200233566.0,KTWO200233566-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,6.0,2.0,14.0,,,0.039,132.998639,11.918165,,,,,,,,,,,,,,,,,
211437084.0,KTWO211437084-C16,16.0,23.0,,,LC,-7.0,1.4,-5.6,1.8,,,,,13.728,0.3,13.097999999999999,0.2,13.237,0.07,12.957,0.22,12.765,0.05,,,11.93,0.021,11.65,0.022000000000000002,11.616,0.02,13.027000000000001,gri,,,,512-046306,08532314+1212091,,1.0,0.0,0.958,145.982,123.131,99.095,15.0,4.0,52.0,,,0.006999999999999999,133.34637,12.202544999999999,,,,,,,,,,,,,,,,,
211436705.0,KTWO211436705-C16,16.0,23.0,,,LC,-0.1,4.2,-8.1,1.1,,,,,13.539000000000001,0.31,12.949000000000002,0.19,13.065999999999999,0.06,12.849,0.26,12.648,0.05,,,11.834000000000001,0.021,11.623,0.022000000000000002,11.561,0.021,12.902999999999999,gri,,,,511-047330,08533487+1211472,,1.0,0.0,0.958,,,,15.0,4.0,52.0,,,0.009000000000000001,133.395255,12.196447000000001,,,,,,,,,,,,,,,,,
211436038.0,KTWO211436038-C05,5.0,31.0,,,LC,-9.5,1.2,-3.2,1.8,,,,,14.335,0.19,13.739,0.18,13.911,0.09,13.555,0.1,13.415,0.07,,,12.575999999999999,0.021,12.325999999999999,0.026000000000000002,12.224,0.021,13.564,gri,,,,511-047223,08520136+1211101,,1.0,0.0,0.9359999999999999,,,,6.0,2.0,14.0,,,0.003,133.00566,12.186143,,,,,,,,,,,,,,,,,
211436038.0,KTWO211436038-C18,18.0,27.0,,,LC,-9.5,1.2,-3.2,1.8,,,,,14.335,0.19,13.739,0.18,13.911,0.09,13.555,0.1,13.415,0.07,,,12.575999999999999,0.021,12.325999999999999,0.026000000000000002,12.224,0.021,13.564,gri,,,,511-047223,08520136+1211101,,1.0,0.0,0.924,,,,6.0,2.0,14.0,,,0.003,133.00566,12.186143,,,,,,,,,,,,,,,,,
