EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,RAJ2000_Rebull,DEJ2000_Rebull,EPIC_id_Rebull,PMem_Rebull,dist_GaiaC_Rebull,RAJ2000_GaiaC_Rebull,DEJ2000_GaiaC_Rebull,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Rebull_Douglas,RAJ2000_GaiaC_Rebull_Douglas,DEJ2000_GaiaC_Rebull_Douglas,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_GaiaC_Rebull_Douglas_CG,PMem_mean
212038642.0,KTWO212038642-C16,16.0,23.0,,,LC,,,,,,,,,,,,,,,,,,,,,13.693,0.023,13.052999999999999,0.026000000000000002,12.798,0.027000000000000003,16.058,JHK,,,,,08311310+2054003,,1.0,0.0,0.631,,,,2.0,2.0,2.0,,,0.004,127.80462,20.90011,,,,,,,,,,,,,,,,,,,,,,,,
211896957.0,KTWO211896957-C05,5.0,31.0,,,LC,,,,,,,,,,,,,,,,,,,,,14.25,0.031,13.593,0.034,13.323,0.03,16.698,JHK,,,,,08312690+1840564,,0.9890000000000001,0.011000000000000001,0.7759999999999999,,,,19.0,2.0,66.0,,,0.002,127.86211499999999,18.68235,,,,,,,,,,,,,,,,,,,,,,,,
212069380.0,KTWO212069380-C16,16.0,23.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.942,0.085,15.065,0.076,14.796,0.10300000000000001,18.71,JHK,,,,,08312987+2126388,,0.807,0.193,0.523,,,,2.0,2.0,2.0,,,0.003,127.87446000000001,21.44412,,,,,,,,,,,,,,,,,,,,,,,,
212069380.0,KTWO212069380-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.942,0.085,15.065,0.076,14.796,0.10300000000000001,18.71,JHK,,,,,08312987+2126388,,0.826,0.174,0.45799999999999996,20979.752,17392.717,13322.113000000001,20.0,1.0,69.0,,,0.003,127.87446000000001,21.44412,,,,,,,,,,,,,,,,,,,,,,,,
211799259.0,KTWO211799259-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.248,0.046,14.527999999999999,0.06,14.37,0.077,17.562,JHK,,,,,08313445+1718235,,0.995,0.005,0.655,,,,18.0,1.0,61.0,,,0.001,127.893555,17.306549,,,,,,,,,,,,,,,,,,,,,,,,
212009131.0,KTWO212009131-C05,5.0,31.0,,,LC,-28.0,5.0,-17.0,5.0,,,24.605,0.823,,,,,21.348000000000003,0.042,19.777,0.018000000000000002,17.81,0.008,16.709,0.01,15.073,0.043,14.388,0.049,14.177999999999999,0.055999999999999994,18.871,gri,,,6597-301-1-0218-0392,,08313595+2024192,,0.894,0.106,0.546,,,,19.0,1.0,65.0,,,0.005,127.899795,20.405348,,,,,,,,,,,,,,,,,,,,,,,,
212009131.0,KTWO212009131-C18,18.0,27.0,,,LC,-28.0,5.0,-17.0,5.0,,,24.605,0.823,,,,,21.348000000000003,0.042,19.777,0.018000000000000002,17.81,0.008,16.709,0.01,15.073,0.043,14.388,0.049,14.177999999999999,0.055999999999999994,18.871,gri,,,6597-301-1-0218-0392,,08313595+2024192,,0.887,0.113,0.519,6657.196,5557.385,4471.667,19.0,1.0,65.0,,,0.005,127.899795,20.405348,,,,,,,,,,,,,,,,,,,,,,,,
211958800.0,KTWO211958800-C18,18.0,27.0,,,LC,,,,,,,23.45,0.636,,,,,21.076999999999998,0.037000000000000005,19.601,0.019,17.813,0.006999999999999999,16.852999999999998,0.012,15.245999999999999,0.045,14.699000000000002,0.057999999999999996,14.44,0.07200000000000001,18.792,gri,,,5045-301-4-0115-0579,,08320733+1936240,,0.895,0.105,0.5,,,,19.0,2.0,66.0,,,0.003,128.030565,19.606693,,,,,,,,,,,,,,,,,,,,,,,,
211981509.0,KTWO211981509-C05,5.0,31.0,,,LC,-32.3,1.2,-14.3,1.7,,,,,12.979000000000001,0.01,12.200999999999999,0.03,12.546,0.01,11.977,0.01,11.804,0.01,,,10.823,0.022000000000000002,10.427999999999999,0.018000000000000002,10.372,0.023,12.027000000000001,gri,,,,550-045586,08323946+1957223,,1.0,0.0,0.976,101.816,93.287,82.634,19.0,1.0,65.0,,,0.008,128.164455,19.95619,,,,,,,,,,,,,,,,,,,,,,,,
211851325.0,KTWO211851325-C05,5.0,31.0,,,LC,-15.2,4.7,-7.5,4.5,,,,,,,,,,,,,,,,,12.644,0.022000000000000002,12.002,0.027000000000000003,11.747,0.02,15.014000000000001,JHK,,,,541-046409,08324481+1802101,,0.951,0.049,0.7559999999999999,968.7,911.3380000000001,822.8810000000001,18.0,1.0,61.0,,,0.002,128.186715,18.036146,,,,,,,,,,,,,,,,,,,,,,,,
211896670.0,KTWO211896670-C05,5.0,31.0,,,LC,-35.0,3.0,-12.0,3.0,,,21.201999999999998,0.084,,,,,18.66,0.008,17.203,0.005,15.684000000000001,0.004,14.857000000000001,0.004,13.397,0.027000000000000003,12.76,0.026000000000000002,12.469000000000001,0.022000000000000002,16.577,gri,,,5061-301-6-0099-0283,,08324877+1840407,,1.0,0.0,0.654,1363.4379999999999,1225.951,1078.739,19.0,2.0,66.0,,,0.002,128.20324499999998,18.677988,,,,,,,,,,,,,,,,,,,,,,,,
212109351.0,KTWO212109351-C16,16.0,23.0,,,LC,-38.0,3.0,-14.0,3.0,,,21.136999999999997,0.099,,,,,18.496,0.008,17.067,0.005,15.805,0.004,15.132,0.005,13.73,0.027000000000000003,13.12,0.023,12.87,0.026000000000000002,16.612000000000002,gri,,,4517-301-2-0112-0241,,08325808+2212203,,1.0,0.0,0.706,1543.906,1362.9379999999999,1189.453,2.0,1.0,1.0,,,0.003,128.24202,22.20566,,,,,,,,,,,,,,,,,,,,,,,,
212109351.0,KTWO212109351-C18,18.0,27.0,,,LC,-38.0,3.0,-14.0,3.0,,,21.136999999999997,0.099,,,,,18.496,0.008,17.067,0.005,15.805,0.004,15.132,0.005,13.73,0.027000000000000003,13.12,0.023,12.87,0.026000000000000002,16.612000000000002,gri,,,4517-301-2-0112-0241,,08325808+2212203,,1.0,0.0,0.706,,,,20.0,1.0,69.0,,,0.003,128.24202,22.20566,,,,,,,,,,,,,,,,,,,,,,,,
211799258.0,KTWO211799258-C18,18.0,27.0,,,SC,-38.0,3.0,-10.0,3.0,,,20.666999999999998,0.054000000000000006,,,,,17.947,0.006,16.517,0.005,15.135,0.005,14.432,0.005,13.017000000000001,0.022000000000000002,12.42,0.026000000000000002,12.185,0.025,15.979000000000001,gri,,,5061-301-3-0095-0387,,08325907+1718235,,1.0,0.0,0.737,,,,18.0,1.0,61.0,,,0.005,128.24616,17.306547,,,,,,,,,,,,,,,,,,,,,,,,
211799258.0,KTWO211799258-C18,18.0,27.0,,,LC,-38.0,3.0,-10.0,3.0,,,20.666999999999998,0.054000000000000006,,,,,17.947,0.006,16.517,0.005,15.135,0.005,14.432,0.005,13.017000000000001,0.022000000000000002,12.42,0.026000000000000002,12.185,0.025,15.979000000000001,gri,,,5061-301-3-0095-0387,,08325907+1718235,,1.0,0.0,0.737,1095.893,1103.366,1068.8110000000001,18.0,1.0,61.0,,,0.005,128.24616,17.306547,,,,,,,,,,,,,,,,,,,,,,,,
211991806.0,KTWO211991806-C05,5.0,31.0,,,LC,-37.0,4.0,-18.0,4.0,,,23.16,0.45,,,,,20.447,0.025,18.882,0.011000000000000001,17.255,0.006,16.362000000000002,0.008,14.817,0.037000000000000005,14.219000000000001,0.04,13.9,0.05,18.213,gri,,,5045-301-5-0118-0321,,08325958+2007149,,0.9059999999999999,0.094,0.665,,,,19.0,1.0,65.0,,,0.004,128.248275,20.120808,,,,,,,,,,,,,,,,,,,,,,,,
212027909.0,KTWO212027909-C05,5.0,31.0,,,LC,-24.3,5.6,-28.4,5.4,,,,,,,,,,,,,,,,,12.84,0.022000000000000002,12.205,0.025,11.975999999999999,0.02,15.110999999999999,JHK,,,6728-301-1-0127-0162,554-042875,08330040+2043103,,1.0,0.0,0.8009999999999999,1207.614,1169.61,1126.751,19.0,1.0,65.0,,,0.003,128.25162,20.719471,,,,,,,,,,,,,,,,,,,,,,,,
212027909.0,KTWO212027909-C18,18.0,27.0,,,LC,-24.3,5.6,-28.4,5.4,,,,,,,,,,,,,,,,,12.84,0.022000000000000002,12.205,0.025,11.975999999999999,0.02,15.110999999999999,JHK,,,6728-301-1-0127-0162,554-042875,08330040+2043103,,1.0,0.0,0.544,,,,19.0,1.0,65.0,,,0.003,128.25162,20.719471,,,,,,,,,,,,,,,,,,,,,,,,
212011416.0,KTWO212011416-C16,16.0,23.0,,,LC,-10.9,6.6,1.8,6.3,,,,,,,,,,,,,,,,,12.821,0.023,12.222000000000001,0.018000000000000002,11.944,0.019,15.132,JHK,,,,553-044201,08330845+2026372,,1.0,0.0,0.802,,,,2.0,2.0,2.0,,,0.003,128.28519,20.443718,,,,,,,,,,,,,,,,,,,,,,,,
212011416.0,KTWO212011416-C18,18.0,27.0,,,LC,-10.9,6.6,1.8,6.3,,,,,,,,,,,,,,,,,12.821,0.023,12.222000000000001,0.018000000000000002,11.944,0.019,15.132,JHK,,,,553-044201,08330845+2026372,,1.0,0.0,0.85,1243.697,1184.122,1136.421,19.0,1.0,65.0,,,0.003,128.28519,20.443718,,,,,,,,,,,,,,,,,,,,,,,,
212027544.0,KTWO212027544-C05,5.0,31.0,,,LC,-35.0,5.0,-5.0,5.0,,,25.783,0.573,,,,,21.18,0.043,19.634,0.017,17.877,0.006999999999999999,16.863,0.01,15.295,0.045,14.652000000000001,0.057,14.397,0.066,18.868,gri,,,6728-301-1-0128-0274,,08331393+2042483,,0.8859999999999999,0.114,0.509,11968.801000000001,10911.646,7926.732,19.0,1.0,65.0,,,0.004,128.308065,20.713425,,,,,,,,,,,,,,,,,,,,,,,,
212027544.0,KTWO212027544-C16,16.0,23.0,,,LC,-35.0,5.0,-5.0,5.0,,,25.783,0.573,,,,,21.18,0.043,19.634,0.017,17.877,0.006999999999999999,16.863,0.01,15.295,0.045,14.652000000000001,0.057,14.397,0.066,18.868,gri,,,6728-301-1-0128-0274,,08331393+2042483,,0.778,0.222,0.6,15481.017,12658.236,10323.962,2.0,2.0,2.0,,,0.004,128.308065,20.713425,,,,,,,,,,,,,,,,,,,,,,,,
212155860.0,KTWO212155860-C18,18.0,27.0,,,LC,-39.0,3.0,-10.0,3.0,,,22.26,0.262,,,,,20.159000000000002,0.02,18.659000000000002,0.009000000000000001,17.038,0.005,16.132,0.006999999999999999,14.645999999999999,0.032,14.017000000000001,0.036000000000000004,13.718,0.033,17.974,gri,,,4517-301-4-0116-0358,,08331576+2309433,,0.8859999999999999,0.114,0.594,7220.525,6867.151999999999,5720.664000000001,20.0,4.0,72.0,,,0.000916,128.31566999999998,23.162046,,,,,,,,,,,,,,,,,,,,,,,,
212103723.0,KTWO212103723-C05,5.0,31.0,,,LC,-29.0,5.0,-17.0,5.0,,,23.409000000000002,0.515,,,,,21.026,0.033,19.51,0.015,17.825,0.008,16.868,0.009000000000000001,15.228,0.05,14.74,0.052000000000000005,14.4,0.064,18.785,gri,,,4508-301-2-0104-0363,,08332193+2205344,,0.841,0.159,0.597,,,,20.0,1.0,69.0,,,0.001,128.34141,22.092907,,,,,,,,,,,,,,,,,,,,,,,,
212103723.0,KTWO212103723-C18,18.0,27.0,,,LC,-29.0,5.0,-17.0,5.0,,,23.409000000000002,0.515,,,,,21.026,0.033,19.51,0.015,17.825,0.008,16.868,0.009000000000000001,15.228,0.05,14.74,0.052000000000000005,14.4,0.064,18.785,gri,,,4508-301-2-0104-0363,,08332193+2205344,,0.895,0.105,0.46399999999999997,,,,20.0,1.0,69.0,,,0.001,128.34141,22.092907,,,,,,,,,,,,,,,,,,,,,,,,
212002808.0,KTWO212002808-C05,5.0,31.0,,,LC,-33.0,5.0,-13.0,5.0,,,24.073,0.614,,,,,20.978,0.027999999999999997,19.49,0.013999999999999999,17.686,0.006999999999999999,16.697,0.009000000000000001,15.014000000000001,0.043,14.513,0.045,14.129000000000001,0.052000000000000005,18.674,gri,,,5037-301-6-0107-0439,,08332348+2018032,,0.856,0.14400000000000002,0.67,4767.314,3681.184,2884.867,19.0,1.0,65.0,,,0.003,128.34786,20.300907000000002,,,,,,,,,,,,,,,,,,,,,,,,
212002808.0,KTWO212002808-C16,16.0,23.0,,,LC,-33.0,5.0,-13.0,5.0,,,24.073,0.614,,,,,20.978,0.027999999999999997,19.49,0.013999999999999999,17.686,0.006999999999999999,16.697,0.009000000000000001,15.014000000000001,0.043,14.513,0.045,14.129000000000001,0.052000000000000005,18.674,gri,,,5037-301-6-0107-0439,,08332348+2018032,,0.727,0.273,0.758,,,,2.0,2.0,2.0,,,0.003,128.34786,20.300907000000002,,,,,,,,,,,,,,,,,,,,,,,,
212171351.0,KTWO212171351-C05,5.0,31.0,,,LC,-35.0,3.0,-9.0,3.0,,,20.568,0.053,,,,,17.982,0.006,16.577,0.005,15.289000000000001,0.005,14.606,0.005,13.267000000000001,0.023,12.582,0.022000000000000002,12.369000000000002,0.021,16.097,gri,,,4508-301-5-0109-0213,,08332628+2331122,,1.0,0.0001,0.815,1005.322,877.768,768.679,20.0,4.0,72.0,,,0.003,128.359545,23.520082000000002,,,,,,,,,,,,,,,,,,,,,,,,
211941071.0,KTWO211941071-C05,5.0,31.0,,,LC,-34.4,2.8,-10.0,3.1,,,,,17.059,0.11,15.524000000000001,0.01,16.407,0.057,14.999,0.02,14.025,0.03,,,12.232000000000001,0.022000000000000002,11.535,0.023,11.347999999999999,0.022000000000000002,14.739,gri,,,5037-301-4-0105-0028,547-045324,08332700+1920288,,1.0,0.0,0.8740000000000001,399.667,373.12699999999995,333.536,19.0,2.0,66.0,,,0.001,128.36253,19.341324,,,,,,,,,,,,,,,,,,,,,,,,
211899994.0,KTWO211899994-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,14.83,0.037000000000000005,14.215,0.043,14.017999999999999,0.043,16.928,JHK,,,,,08332821+1843363,,0.995,0.005,0.73,3449.0820000000003,2726.2859999999996,2326.555,19.0,2.0,66.0,,,0.004,128.367555,18.726757,,,,,,,,,,,,,,,,,,,,,,,,
211981232.0,KTWO211981232-C18,18.0,27.0,,,LC,-38.0,5.0,-18.0,5.0,,,23.230999999999998,0.303,,,,,21.046,0.03,19.480999999999998,0.013999999999999999,17.725,0.006999999999999999,16.769000000000002,0.009000000000000001,15.162,0.045,14.632,0.054000000000000006,14.321,0.063,18.721,gri,,,5037-301-5-0107-0025,,08333450+1957059,,0.787,0.212,0.659,,,,19.0,1.0,65.0,,,0.004,128.393775,19.951649,,,,,,,,,,,,,,,,,,,,,,,,
212069223.0,KTWO212069223-C16,16.0,23.0,,,LC,-34.0,2.0,-11.5,1.7,,,,,,,,,,,,,,,,,11.967,0.021,11.314,0.025,11.148,0.023,14.089,JHK,,,,558-046516,08334697+2126276,,1.0,0.0,0.8690000000000001,372.606,346.449,323.70099999999996,2.0,2.0,2.0,,,0.003,128.445705,21.441010000000002,,,,,,,,,,,,,,,,,,,,,,,,
212069223.0,KTWO212069223-C18,18.0,27.0,,,LC,-34.0,2.0,-11.5,1.7,,,,,,,,,,,,,,,,,11.967,0.021,11.314,0.025,11.148,0.023,14.089,JHK,,,,558-046516,08334697+2126276,,1.0,0.0,0.925,,,,20.0,1.0,69.0,,,0.003,128.445705,21.441010000000002,,,,,,,,,,,,,,,,,,,,,,,,
211915709.0,KTWO211915709-C18,18.0,27.0,,,LC,36.0,56.0,130.0,22.0,,,22.445999999999998,0.218,,,,,19.865,0.013999999999999999,18.371,0.008,16.77,0.005,15.894,0.006,14.4,0.035,13.842,0.031,13.547,0.033,17.699,gri,,,5061-301-6-0104-0233,,08354461+1857382,,0.9640000000000001,0.036000000000000004,0.5670000000000001,6214.691999999999,6115.868,5950.785,14.0,2.0,46.0,,,0.005,128.93589,18.960629,,,,,,,,,,,,,,,,,,,,,,,,
211976081.0,KTWO211976081-C18,18.0,27.0,,,LC,-41.7,2.6,-13.3,2.8,,,,,16.122,0.03,14.64,0.01,15.467,0.04,14.055,0.01,13.395,0.01,,,11.888,0.022000000000000002,11.284,0.022000000000000002,11.056,0.017,14.015999999999998,gri,,,5045-301-4-0121-0021,550-045723,08354678+1952153,,1.0,0.0,0.958,206.565,186.451,182.93900000000002,14.0,3.0,47.0,,,0.004,128.944905,19.870918,,,,,,,,,,,,,,,,,,,,,,,,
212000760.0,KTWO212000760-C05,5.0,31.0,,,LC,-30.0,5.0,-10.0,5.0,,,23.388,0.38299999999999995,,,,,20.892,0.027999999999999997,19.329,0.013000000000000001,17.461,0.006,16.436,0.008,14.827,0.035,14.241,0.039,13.84,0.033,18.49,gri,,,5037-301-5-0111-0083,,08355207+2015588,,0.846,0.154,0.759,,,,14.0,3.0,47.0,,,0.001,128.96697,20.266335,,,,,,,,,,,,,,,,,,,,,,,,
212021901.0,KTWO212021901-C05,5.0,31.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.030999999999999,0.040999999999999995,14.357999999999999,0.055,14.08,0.047,17.528,JHK,,,,,08355651+2037070,,1.0,0.0,0.578,,,,14.0,3.0,47.0,,,0.002,128.98546499999998,20.61862,,,,,,,,,,,,,,,,,,,,,,,,
211941765.0,KTWO211941765-C05,5.0,31.0,,,LC,-32.0,4.0,-13.0,4.0,,,23.245,0.345,,,,,20.655,0.023,19.188,0.012,17.522000000000002,0.006999999999999999,16.597,0.009000000000000001,15.054,0.04,14.583,0.049,14.154000000000002,0.042,18.462,gri,,,5037-301-3-0108-0431,,08355721+1921064,,0.83,0.17,0.885,3913.9120000000003,3123.317,2424.58,14.0,2.0,46.0,,,0.003,128.98838999999998,19.351791,,,,,,,,,,,,,,,,,,,,,,,,
211989060.0,KTWO211989060-C05,5.0,31.0,,,LC,-33.0,3.0,-12.0,3.0,,,21.217,0.07,,,,,19.168,0.01,17.721,0.006,16.204,0.005,15.380999999999998,0.006,13.882,0.027999999999999997,13.284,0.027000000000000003,12.998,0.022000000000000002,17.093,gri,,,5037-301-5-0110-0383,,08355945+2004405,,1.0,0.0,0.757,,,,14.0,3.0,47.0,,,0.004,128.99775,20.07793,,,,,,,,,,,,,,,,,,,,,,,,
211981687.0,KTWO211981687-C18,18.0,27.0,,,LC,-36.0,4.0,-8.0,4.0,,,23.103,0.505,,,,,21.263,0.044000000000000004,19.768,0.02,17.862000000000002,0.006999999999999999,16.795,0.011000000000000001,15.186,0.044000000000000004,14.687999999999999,0.045,14.321,0.053,18.882,gri,,,5045-301-4-0121-0290,,08360162+1957313,,0.821,0.179,0.622,,,,14.0,3.0,47.0,,,0.005,129.006765,19.958712,,,,,,,,,,,,,,,,,,,,,,,,
211923388.0,KTWO211923388-C05,5.0,31.0,,,LC,-32.0,4.0,-3.0,4.0,,,22.784000000000002,0.331,,,,,20.825,0.027000000000000003,19.255,0.013000000000000001,17.56,0.006999999999999999,16.629,0.009000000000000001,15.089,0.048,14.482999999999999,0.043,14.249,0.052000000000000005,18.539,gri,,,5071-301-6-0102-0338,,08360242+1904265,,0.797,0.203,0.687,12862.285,10294.285,7939.767,14.0,2.0,46.0,,,0.005,129.010095,19.074034,,,,,,,,,,,,,,,,,,,,,,,,
211937565.0,KTWO211937565-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.548,0.055999999999999994,15.0,0.057999999999999996,14.815999999999999,0.078,17.381,JHK,,,,,08360991+1917166,,1.0,0.0,0.705,,,,14.0,2.0,46.0,,,0.006999999999999999,129.041325,19.28796,,,,,,,,,,,,,,,,,,,,,,,,
211954532.0,KTWO211954532-C18,18.0,27.0,,,LC,-34.7,1.1,-8.7,1.7,,,,,12.458,0.02,11.573,0.01,11.992,0.02,11.272,0.04,11.05,0.02,,,10.031,0.025,9.641,0.023,9.52,0.019,11.332,gri,,,,548-045930,08361639+1932313,,1.0,0.0,0.985,,,,14.0,2.0,46.0,,,0.003,129.06831,19.542026999999997,,,,,,,,,,,,,,,,,,,,,,,,
212025597.0,KTWO212025597-C18,18.0,27.0,,,LC,-38.0,5.0,-20.0,5.0,,,23.978,0.588,,,,,21.076,0.03,19.48,0.013999999999999999,17.554000000000002,0.006999999999999999,16.524,0.008,14.832,0.045,14.296,0.054000000000000006,13.890999999999998,0.044000000000000004,18.611,gri,,,5037-301-6-0113-0024,,08361936+2040467,,0.515,0.485,0.748,16055.856000000002,15436.618,14389.614,14.0,3.0,47.0,,,0.0009025,129.08067,20.679651,,,,,,,,,,,,,,,,,,,,,,,,
211907679.0,KTWO211907679-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.152999999999999,0.038,14.517000000000001,0.04,14.306,0.051,17.368,JHK,,,,,08362111+1850276,,1.0,0.0,0.484,2788.002,2035.164,1553.4170000000001,14.0,2.0,46.0,,,0.004,129.087975,18.841026,,,,,,,,,,,,,,,,,,,,,,,,
211887567.0,KTWO211887567-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.765,0.064,15.190999999999999,0.066,14.714,0.071,17.243,J,,,,,08362327+1832422,,1.0,0.0,0.573,,,,14.0,2.0,46.0,,,0.004,129.09698999999998,18.545078,,,,,,,,,,,,,,,,,,,,,,,,
211916015.0,KTWO211916015-C18,18.0,27.0,,,LC,-34.2,1.1,-11.9,1.1,,,,,9.857999999999999,0.03,9.43,0.025,10.105,0.03,9.798,0.11,9.192,0.01,,,8.512,0.024,8.356,0.02,8.299,0.021,9.466000000000001,gri,,1395-1037-1,,545-046719,08362985+1857570,,1.0,0.0003,1.0,,,,14.0,2.0,46.0,,,0.002,129.12438,18.965854999999998,,,,,,,,,,,,,,,,,,,,,,,,
211979250.0,KTWO211979250-C05,5.0,31.0,,,LC,-36.0,4.0,-18.0,4.0,,,22.593000000000004,0.318,,,,,20.566,0.025,19.023,0.011000000000000001,17.292,0.006,16.348,0.008,14.799000000000001,0.035,14.195,0.021,13.874,0.038,18.274,gri,,,5045-301-4-0122-0198,,08363050+1955139,,0.922,0.078,0.47600000000000003,2998.199,2537.373,2232.948,14.0,3.0,47.0,,,0.003,129.127095,19.920538,,,,,,,,,,,,,,,,,,,,,,,,
211910450.0,KTWO211910450-C18,18.0,27.0,,,SC,-35.71,0.95,-11.79,0.78,4.58,0.95,,,8.924,0.019,8.615,0.016,9.863999999999999,0.03,9.432,0.13,8.595,0.07,,,8.036,0.02,7.947,0.02,7.944,0.034,8.976,gri,42247.0,1395-1396-1,,545-046732,08364800+1852580,,1.0,0.0,1.0,,,,14.0,2.0,46.0,,,0.003,129.20001000000002,18.882806,,,,,,,,,,,,,,,,,,,,,,,,
211910450.0,KTWO211910450-C18,18.0,27.0,,,LC,-35.71,0.95,-11.79,0.78,4.58,0.95,,,8.924,0.019,8.615,0.016,9.863999999999999,0.03,9.432,0.13,8.595,0.07,,,8.036,0.02,7.947,0.02,7.944,0.034,8.976,gri,42247.0,1395-1396-1,,545-046732,08364800+1852580,,1.0,0.0,1.0,,,,14.0,2.0,46.0,,,0.003,129.20001000000002,18.882806,,,,,,,,,,,,,,,,,,,,,,,,
211935509.0,KTWO211935509-C18,18.0,27.0,,,LC,-36.3,1.6,-12.9,1.7,,,,,11.81,0.128,11.327,0.127,11.547,0.01,10.984000000000002,0.01,10.83,0.03,,,10.083,0.025,9.747,0.026000000000000002,9.687000000000001,0.022000000000000002,11.045,gri,,1395-2262-1,,547-045496,08364896+1915265,,0.903,0.09699999999999999,0.9990000000000001,141.489,141.37,144.976,14.0,2.0,46.0,,,0.003,129.20403000000002,19.257351999999997,,,,,,,,,,,,,,,,,,,,,,,,
211896912.0,KTWO211896912-C18,18.0,27.0,,,LC,-33.0,3.0,-12.0,3.0,,,21.767,0.125,,,,,19.662,0.013000000000000001,18.141,0.006999999999999999,16.585,0.005,15.720999999999998,0.006,14.238,0.027000000000000003,13.592,0.035,13.343,0.036000000000000004,17.508,gri,,,5071-301-5-0102-0278,,08365052+1840541,,1.0,0.0,0.67,1689.021,1528.983,1402.037,14.0,2.0,46.0,,,0.002,129.210525,18.6817,,,,,,,,,,,,,,,,,,,,,,,,
211923230.0,KTWO211923230-C18,18.0,27.0,,,LC,-33.0,3.0,-11.0,3.0,,,21.593000000000004,0.115,,,,,18.906,0.008,17.48,0.006,16.192,0.005,15.508,0.005,14.11,0.027000000000000003,13.527999999999999,0.024,13.239,0.026000000000000002,17.006,gri,,,5061-301-6-0106-0072,,08365106+1904185,,0.996,0.004,0.546,,,,14.0,2.0,46.0,,,0.002,129.212775,19.071823000000002,,,,,,,,,,,,,,,,,,,,,,,,
211924546.0,KTWO211924546-C05,5.0,31.0,,,LC,-36.5,3.1,-12.8,3.7,,,,,16.115,0.05,14.659,0.02,15.454,0.01,14.062999999999999,0.02,13.401,0.01,,,11.802999999999999,0.023,11.123,0.022000000000000002,10.974,0.021,14.017000000000001,gri,,,5061-301-6-0106-0125,546-046520,08365680+1905280,,1.0,0.0,0.9470000000000001,212.342,197.725,184.06799999999998,14.0,2.0,46.0,,,0.0008908999999999999,129.236655,19.091128,,,,,,,,,,,,,,,,,,,,,,,,
211907026.0,KTWO211907026-C18,18.0,27.0,,,LC,-33.0,3.0,-15.0,3.0,,,24.816999999999997,0.653,,,,,19.804000000000002,0.013999999999999999,18.287,0.008,16.595,0.006,15.620999999999999,0.006,14.112,0.031,13.442,0.031,13.255,0.023,17.558,gri,,,5037-301-2-0108-0381,,08365864+1849522,,1.0,0.0,0.711,,,,14.0,2.0,46.0,,,0.002,129.244365,18.831177,,,,,,,,,,,,,,,,,,,,,,,,
211827123.0,KTWO211827123-C05,5.0,31.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.537,0.053,14.731,0.05,14.718,0.095,17.659000000000002,JHK,,,,,08365906+1742063,,1.0,0.0,0.584,,,,13.0,1.0,41.0,,,0.002,129.24612,17.70175,,,,,,,,,,,,,,,,,,,,,,,,
211937242.0,KTWO211937242-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,14.212,0.032,13.634,0.027000000000000003,13.309000000000001,0.04,16.599,JHK,,,,,08370585+1916589,,1.0,0.0004,0.851,1720.985,1350.6789999999999,1065.066,14.0,2.0,46.0,,,0.001,129.274395,19.28303,,,,,,,,,,,,,,,,,,,,,,,,
211998489.0,KTWO211998489-C18,18.0,27.0,,,LC,,,,,,,,,,,,,,,,,,,,,15.635,0.055,15.065999999999999,0.068,14.600999999999999,0.062,17.104,J,,,,,08371143+2013459,,1.0,0.0,0.818,7663.621,5677.406,4227.649,14.0,3.0,47.0,,,0.002,129.297645,20.229425,,,,,,,,,,,,,,,,,,,,,,,,
