,EPIC,todrop,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,RAJ2000_Olivares,DEJ2000_Olivares,PMem_Olivares,binary_Olivares,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,dist_Olivares_GaiaC,RAJ2000_Olivares_GaiaC,DEJ2000_Olivares_GaiaC,EPIC_id_Rebull,RAJ2000_Rebull,DEJ2000_Rebull,PMem_Rebull,dist_Olivares_GaiaC_Rebull,RAJ2000_Olivares_GaiaC_Rebull,DEJ2000_Olivares_GaiaC_Rebull,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_Olivares_GaiaC_Rebull_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,elo_Ext_BPRP_Gaia,eup_Ext_BPRP_Gaia,Teff_StarHorse,e_Teff_StarHorse,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS
1866,211069418.0,,KTWO211069418-C04,4.0,33.0,55.73559,24.082801,LC,20.6,4.5,-54.9,4.5,,,,,,,,,,,,,,,,,12.044,0.022,11.44,0.028,11.209,0.023,14.219,JHK,,,,571-008452,03425653+2404581,,1.0,0.0,0.892,1327.905,1270.238,1083.143,15.0,3.0,51.0,,,0.003,55.73559,24.082801,55.7355833,24.08275,0.956131,0.236069,,,,,,55.7355833,24.08275,211069418.0,55.735569999999996,24.08277,0.9,0.08423047112851087,55.73557886666666,24.08275666666667,,,,,,0.9280655000000001,55.7355716161036,24.0827823813445,0.019,0.013000000000000001,90.0,6.525780611226483e+16,55.73565928684,0.6027,24.082586915609998,0.3778,8.1345,0.6529,18.59,1.253,-45.398,0.8370000000000001,False,19047.9,23.9411,14.988748999999999,3501.08,26.9863,16.490885000000002,24951.8,57.5401,13.769163,2.721722,,,0.0,4031.67,,,,,0.090241,03425653+2404581,55.73556899999999,24.082808,0.1,0.06,90.0,12.044,11.44,11.209000000000001,0.022000000000000002,0.027999999999999997,0.023,AAA,222.0,0.0,2451486.8276,0.073476,1.3689055735677968e+17,55.73565600000001,24.08259879,0.006999999999999999,0.004,0.0,503635968.0,60.0,56130.46643519,5.0,71.0,16.846,0.0065,115000.0,15.645999999999999,0.0035,115000.0,14.2528,0.0012,115000.0,13.6159,0.0017,115000.0,13.3161,0.0024,115000.0,0.759588,,,,,0.0013637932325541791,0.008336758305664575,0.0025008795752887465,2.721722,0.008703788697869664,17.118011755215953,0.006746775813921867,15.678776545886427,0.003971038602268531,14.257148811768992,0.0012066393795954536,13.517626440158445,0.0033752130073383974,13.497263521224236,0.008531097477946703
1867,211046494.0,,KTWO211046494-C04,4.0,33.0,56.77824,23.715159,LC,16.8,1.4,-42.8,0.6,,,,,13.275,0.08,12.354,0.03,12.753,0.08,11.958,0.01,11.632,0.05,,,10.421,0.022,9.995,0.024,9.839,0.018000000000000002,11.968,gri,,,,569-008335,03470678+2342546,,1.0,0.0002,0.968,153.262,146.537,143.076,15.0,1.0,49.0,,,0.008,56.77824,23.715159,56.7782917,23.7150833,0.956091,1e-06,6.50102399004055e+16,56.77834,23.71496,0.9,0.4715645930970294,56.77831585,23.71502165,211046494.0,56.77825,23.71517,0.9,0.5764783199251358,56.7782993875,23.7150587375,56.77834078756,23.714958567199997,6.50102399004055e+16,1.0,0.3855667523443235,0.93902275,56.7782491163249,23.7151490249055,0.001,0.001,90.0,6.50102399004055e+16,56.77834078756,0.0396,23.714958567199997,0.0226,7.322,0.0451,19.493,0.077,-44.235,0.05,False,298420.0,155.664,12.001294999999999,132802.0,312.5490000000001,12.543378,240210.0,393.059,11.31044,1.2329379999999999,5.49,1.05,3.0,4964.0,0.13,0.063,0.67,0.245,0.046823000000000004,03470678+2342546,56.778252,23.71517,0.07,0.06,90.0,10.421,9.995,9.839,0.022000000000000002,0.024,0.018000000000000002,AAA,222.0,0.0,2450749.8112,0.055969000000000005,1.3645056778234846e+17,56.77833758,23.71496489,0.001,0.001,90.0,302145536.0,36.0,55451.13295139,0.0,40.0,12.6918,0.0127,1048.0,11.9169,0.0163,24.0,11.6865,0.0132,24.0,11.4804,0.0115,24.0,11.4941,0.001,1048.0,0.769258,0.0269,0.1271,5420.07373047,241.3886718799995,0.0005662019160248848,0.002552273806229813,0.0017751534571848243,1.2329379999999999,0.0031089019570456145,12.828793495259646,0.013123435903794927,11.950491168346533,0.016413520701696015,11.678743456423549,0.01320063805273551,11.442590462664793,0.011935926060397842,11.534845643540788,0.00905087821958424
1868,211046046.0,,KTWO211046046-C04,4.0,33.0,55.49451,23.707331,LC,18.9,4.6,-50.0,4.9,,,,,16.235,0.17,14.804,0.01,15.604,0.07,14.14,0.05,13.387,0.08,,,11.722,0.021,11.018,0.021,10.841,0.016,14.052,gri,,,,569-008118,03415867+2342264,,1.0,0.0,0.927,408.842,382.228,360.769,15.0,3.0,51.0,,,0.006,55.49451,23.707331,55.4945,23.7073333,0.955257,0.001,6.515383354338662e+16,55.49459,23.70714,0.9,0.7564754321164044,55.494544999999995,23.70723665,211046046.0,55.49448,23.70731,0.9,0.34004716842786625,55.49452875,23.7072549875,55.49458835528001,23.707141627189998,6.515383354338662e+16,1.0,0.452928429679411,0.93881425,55.494494395774495,23.707338643923894,0.001,0.001,90.0,6.515383354338662e+16,55.49458835528001,0.0395,23.707141627189998,0.0209,7.3449,0.0396,19.980999999999998,0.07400000000000001,-45.75899999999999,0.046,False,48728.0,43.163999999999994,13.968921,14421.4,55.4542,14.953869000000001,50926.5,85.286,12.99456,1.959309,,,0.0,4168.17,0.2418,0.124,,,0.058333,03415867+2342264,55.494471999999995,23.707355,0.17,0.08,0.0,11.722000000000001,11.017999999999999,10.841,0.021,0.021,0.016,AAA,222.0,0.0,2451088.9575,0.15216400000000002,1.3644055494569912e+17,55.49457426,23.707150199999997,0.021,0.006999999999999999,90.0,503636096.0,60.0,56072.28318287,5.0,74.0,15.3493,0.0063,115000.0,14.133,0.0022,115000.0,13.494000000000002,,114724.0,13.1862,0.019,115256.0,12.8796,0.004,115000.0,0.6844779999999999,0.096,0.23199999999999998,3952.99121094,321.2949218699996,0.0009613358449699365,0.004166944212792791,0.0018167486073755333,1.959309,0.004545767215215521,15.564482878474129,,14.163450423384141,,13.491153384163661,,13.123938893887244,,12.976991140544381,
1869,211167381.0,,KTWO211167381-C04,4.0,33.0,59.05329,25.762063,LC,14.6,1.5,-8.9,1.5,,,,,11.099,0.062,10.46,0.047,10.822,0.03,10.277,0.04,10.047,0.06,,,9.166,0.022,8.914,0.023,8.83,0.018000000000000002,10.279000000000002,gri,,1817-1306-1,,579-009598,03561278+2545434,,1.0,0.0,1.0,106.253,97.467,96.916,10.0,4.0,32.0,,,0.002,59.05329,25.762063,59.0533333,25.7620556,0.955073,1.4e-05,,,,,,59.0533333,25.7620556,,,,,,59.0533333,25.7620556,,,,,,0.955073,59.0532918062828,25.762071624025197,0.002,0.001,90.0,6.712512045370829e+16,59.05334892145,0.0508,25.76202192316,0.0212,2.6537,0.0533,11.947000000000001,0.1,-11.543,0.057,False,1416430.0,422.384,10.310374000000001,733655.0,600.495,10.687658,977109.0,407.514,9.787061999999999,0.900597,5.65,0.35,9.0,5515.0,,,3.12,8.11,0.031594,03561278+2545434,59.053289,25.762081,0.07,0.07,90.0,9.166,8.914,8.83,0.022000000000000002,0.023,0.018000000000000002,AAA,222.0,0.0,2451100.8146,0.064881,1.3891059053273502e+17,59.05334676,25.76202364,0.001,0.001,90.0,1141006336.0,136.0,56187.29083333,4.0,41.0,,,16484.0,,,65636.0,,,114788.0,,,32868.0,,,32868.0,0.23225700000000002,,,6697.58935547,705.5024414100008,0.0003237217773263281,0.0008883091998674745,0.00045272376420679716,0.900597,0.0009970215851458604,,,,,,,,,,
1870,211142685.0,,KTWO211142685-C04,4.0,33.0,58.98501,25.300027,LC,14.2,18.2,-34.4,18.1,,,,,,,,,,,,,,,,,12.647,0.025,11.943,0.021,11.722,0.023,15.09,JHK,,,,577-009542,03555641+2518002,,1.0,0.0,0.759,1249.218,1209.443,1159.143,10.0,3.0,31.0,,,0.01,58.98501,25.300027,58.985125,25.2999167,0.954918,0.210309,6.707409624233638e+16,58.98516,25.29984,0.9,0.29869511423028483,58.9851425,25.29987835,211142685.0,58.98505,25.30007,0.9,0.7527642779569523,58.985119375,25.2999262625,58.98515596909,25.29983573668,6.707409624233638e+16,1.0,0.34697506071175344,0.9387295,58.985068047060395,25.3000296708075,0.003,0.002,90.0,6.707409624233638e+16,58.98515596909,0.0945,25.29983573668,0.0393,7.1206,0.1056,18.462,0.17,-45.043,0.098,False,11410.7,10.6311,15.545082,2083.3,16.6193,17.054512,14728.9,40.0904,14.341493,2.713019,,,0.0,3837.84,0.828,0.5037,,,0.18917,03555641+2518002,58.98505,25.300072,0.08,0.07,0.0,12.647,11.943,11.722000000000001,0.025,0.021,0.023,AAA,222.0,0.0,2451100.8143,0.20782899999999999,1.383605898513004e+17,58.98514995,25.2998498,0.01,0.004,0.0,503635968.0,60.0,56050.79219907,5.0,80.0,17.4691,0.0069,115000.0,16.1249,0.0038,115000.0,14.8104,0.003,115000.0,14.2119,0.0027,115000.0,13.9021,0.0013,115000.0,0.783848,0.3549,0.8101,,,0.001011085781200035,0.008626978099017097,0.002951236509016848,2.713019,0.00911781487271345,17.745819207555627,0.007209995449292493,16.15859544049074,0.00439312982545461,14.815569705938122,0.003003699978074826,14.108991386653173,0.004360156973253214,14.094377240976113,0.009697902294109122
1871,211149600.0,"g-z outlier, g-i outlier, r-z outlier",KTWO211149600-C04,4.0,33.0,57.64884,25.426498,LC,17.3,1.1,-43.5,1.6,,,,,12.994000000000002,0.041,11.962,0.03,12.547,0.031,11.686,0.04,11.380999999999998,0.06,,,10.255999999999998,0.021,9.731,0.021,9.582,0.017,11.731,gri,,,,578-009461,03503571+2525354,,1.0,0.0,0.973,834.41,801.375,734.948,10.0,3.0,31.0,,,0.006999999999999999,57.64884,25.426498,57.648875,25.4264444,0.954705,0.456945,6.695799468784218e+16,57.64893000000001,25.42631,0.9,0.5158276769547827,57.64890250000001,25.4263772,211149600.0,57.64881999999999,25.42651,0.9,0.5481867950150581,57.648881875,25.426410399999998,57.64893274484,25.426314903910004,6.695799468784218e+16,1.0,0.3815017417643149,0.93867625,57.6488445470971,25.426505696880398,0.002,0.001,90.0,6.695799468784218e+16,57.64893274484,0.0643,25.426314903910004,0.0226,7.2919,0.0604,18.5,0.128,-44.313,0.07200000000000001,True,381902.0,792.388,11.733487,170324.0,1166.23,12.273201,305376.0,1597.0,11.049833,1.223368,4.55,19.12,23.0,4906.71,0.4320000000000001,0.2063,0.78,0.32,0.031406,03503571+2525354,57.648823,25.426512,0.07,0.06,90.0,10.255999999999998,9.731,9.582,0.021,0.021,0.017,AAA,222.0,0.0,2450770.9177,0.07480099999999999,1.3851057648983213e+17,57.64900287,25.42635105,0.179,0.076,90.0,1107615744.0,132.0,56071.53167824,5.0,58.0,12.5906,0.0213,16892984.0,11.9358,0.0451,65592.0,16.413,0.006,115768.0,11.1888,0.022000000000000002,16810040.0,13.6196,0.0023,16794168.0,0.748514,0.1195,0.26,,,0.0022504020717846597,0.00740883752811284,0.0056631909259795615,1.223368,0.009325374254262957,11.703228200713134,0.021352740489882442,11.124167783115695,0.045135317216630874,16.343975412842415,0.00602420080989022,12.509074423819673,0.022401476824196496,9.85539437766742,0.011013508498117162
1872,210881103.0,,KTWO210881103-C04,4.0,33.0,56.54115,21.09799,LC,,,,,,,,,,,,,,,,,,,,,13.111,0.023,12.442,0.023,12.247,0.024,15.382,JHK,,,,,03460987+2105527,,0.999,0.002,0.843,1370.456,1231.09,1077.829,14.0,3.0,47.0,,,0.006999999999999999,56.54115,21.09799,56.5412083,21.0978889,0.952834,0.005034,6.348542772724454e+16,56.54127,21.09779,0.9,0.4119575532449559,56.54123915,21.09783945,210881103.0,56.54115,21.09799,0.9,0.619191760969256,56.5412168625,21.0978770875,,,,,,0.9176113333333332,56.5411798492171,21.097971960934398,0.003,0.002,90.0,6.348542772724454e+16,56.54126708736,0.08199999999999999,21.09779200902,0.0565,6.8158,0.0903,18.904,0.168,-41.795,0.11900000000000001,False,7058.97,9.66643,16.066511,1181.92,14.3344,17.669914000000006,9351.11,29.3082,14.834763,2.835152,,,0.0,3930.78,0.8825,0.4793,,,0.119449,03460987+2105527,56.54115600000001,21.09799,0.1,0.08,0.0,13.110999999999999,12.442,12.247,0.023,0.023,0.024,AAA,222.0,0.0,2451135.8995,0.020152,1.3331056541130797e+17,56.541261999999996,21.09780377,0.013000000000000001,0.003,0.0,503636096.0,60.0,56094.29267361,5.0,88.0,18.022000000000002,0.005,115000.0,16.7831,0.0048,115000.0,15.356,0.0011,115000.0,14.6681,0.0036,115000.0,14.3504,0.0052,115000.0,0.768752,0.2336,0.644,3257.3762207,176.83032225999978,0.0014857710981086233,0.013088666275104237,0.003397587155058433,2.835152,0.013522454782223125,18.29924124010168,0.005199268202105397,16.816907450451684,0.0050304902019545844,15.361263284731681,0.001104701363180539,14.564656447285598,0.004292324241017331,14.54396352666536,0.008372217194746014
1873,211064196.0,,KTWO211064196-C04,4.0,33.0,57.55105500000001,23.995898,LC,25.9,3.3,-42.0,3.5,,,,,16.774,0.14,15.328,0.07,16.29,0.09,14.855,0.09,13.719,0.07,,,11.694,0.021,11.056,0.022,10.84,0.019,14.49,gri,,,,570-008664,03501225+2359453,,1.0,0.0,0.8859999999999999,679.9110000000003,667.666,626.151,15.0,1.0,49.0,,,0.004,57.55105500000001,23.995898,57.5510833,23.9958056,0.952218,0.321081,,,,,,57.5510833,23.9958056,211064196.0,57.551080000000006,23.99589,0.9,0.3040337794892449,57.5510822,23.99583373333333,,,,,,0.926109,57.551103232367794,23.9956976517242,0.001,0.0,90.0,6.651138251009856e+16,57.55110323237,0.7081,23.99569765172,0.2996,,,,,,,True,27544.2,157.002,14.588289000000001,7159.29,33.6768,15.714213,39184.6,82.5959,13.279129999999999,2.435083,,,0.0,3744.97,,,,,0.738492,03501225+2359453,57.551081999999994,23.995924,0.07,0.07,0.0,11.694,11.056,10.84,0.021,0.022000000000000002,0.019,AAA,222.0,0.0,2450770.9161,0.129021,1.3679057551145544e+17,57.55111176,23.99570477,0.057999999999999996,0.047,0.0,235200640.0,28.0,56126.47098380001,10.0,82.0,16.1062,0.0032,115000.0,14.9146,0.0092,115000.0,13.7802,0.0162,16875832.0,13.2866,0.0109,16892216.0,13.0162,0.0124,16892216.0,0.72024,,,,,0.006171127672504492,0.005095252772464113,0.002286178183679317,2.435083,0.005584640678041381,16.358515515456084,0.005301231972741677,14.94506501590608,0.010069279731200106,13.781532112986081,0.016202286722091955,13.2044322863336,0.012633928020089327,13.159260497634158,0.021815220069067415
1874,211023137.0,g-z outlier,KTWO211023137-C04,4.0,33.0,57.189255,23.338918,LC,16.2,2.9,-39.9,3.3,,,,,14.543,0.06,13.411,0.05,13.957,0.06,12.889,0.02,12.4,0.05,,,11.102,0.021,10.512,0.022,10.335,0.017,12.867,gri,,,,567-008175,03484542+2320201,,1.0,0.0,0.932,424.321,414.72,412.536,15.0,1.0,49.0,,,0.01,57.189255,23.338918,57.1893333,23.3388056,0.95057,8e-06,6.49365081989079e+16,57.18937,23.33872,0.9,0.3311776587491101,57.18935165,23.3387628,211023137.0,57.18931,23.33887,0.9,0.4097410482379945,57.1893412375,23.3387896,57.18936709737,23.33871889356,6.49365081989079e+16,1.0,0.2685121544193485,0.9376424999999999,57.1892780155961,23.3389158206745,0.001,0.001,90.0,6.49365081989079e+16,57.189367097369995,0.0376,23.33871889356,0.0215,7.3793,0.04,18.997,0.084,-45.738,0.051,False,130998.0,145.971,12.895202000000001,49740.8,194.592,13.609607,117161.0,272.754,12.089958,1.519649,7.34,4.03,7.0,4561.95,0.324,0.1523,0.55,0.11900000000000001,0.07647999999999999,03484542+2320201,57.189275,23.338938,0.07,0.06,90.0,11.102,10.512,10.335,0.021,0.022000000000000002,0.017,AAA,222.0,0.0,2450749.8294,0.097746,1.3600057189336704e+17,57.18935894,23.33872547,0.133,0.113,0.0,436527104.0,52.0,55951.91347222,5.0,65.0,13.8509,0.0047,115000.0,13.1745,0.001,16892216.0,12.6765,0.001,16892216.0,12.989,0.0725,16892984.0,12.1195,0.0075,16892216.0,0.773587,0.1119,0.2834,,,0.001209161702117169,0.004239243970409874,0.002524685835309122,1.519649,0.004934088366422615,14.004833253311773,0.004787042572826246,13.207881390691615,0.0011548392333561245,12.669526773163296,0.0010007294146827243,12.946325060114022,0.07250614740268256,12.172102630867519,0.007957014690812303
1875,211131087.0,,KTWO211131087-C04,4.0,33.0,56.836785,25.086769,LC,18.4,4.5,-49.6,4.6,,,,,,,,,,,,,,,,,12.106,0.027000000000000003,11.365,0.037000000000000005,11.136,0.018000000000000002,14.630999999999998,JHK,,,,576-009026,03472083+2505123,,0.999,0.0006,0.8540000000000001,729.329,714.243,676.8839999999999,15.0,4.0,52.0,,,0.009000000000000001,56.836785,25.086769,56.8368333,25.0866667,0.948746,0.22113,6.684629117711309e+16,56.83687,25.08657,0.9,0.3681104356087504,56.83685165,25.08661835,211131087.0,56.8368,25.08676,0.9,0.5370263403603616,56.8368387375,25.0866537625,56.83687447007,25.08657208202,6.684629117711309e+16,1.0,0.3162880094697099,0.9371865,56.8367853332425,25.086770433379,0.001,0.001,90.0,6.684629117711309e+16,56.83687447007,0.0506,25.08657208202,0.0296,7.2609,0.0569,18.75,0.09,-46.068999999999996,0.07,False,25111.2,20.257,14.688695000000001,6064.47,30.7291,15.894406,29288.7,65.7745,13.595169,2.2992369999999998,,,0.0,3550.67,0.7170000000000001,0.3612,0.55,0.043,0.005273,03472083+2505123,56.836802,25.086767000000002,0.06,0.06,45.0,12.106,11.365,11.136,0.027000000000000003,0.037000000000000005,0.018000000000000002,AAA,222.0,0.0,2451812.0091,0.055892,1.3810056836841443e+17,56.83686514,25.08658560000001,0.006999999999999999,0.005,90.0,503636096.0,60.0,56084.13655093,5.0,66.0,16.387,0.0068,115000.0,15.0281,0.0045,115000.0,14.0905,0.0057,115000.0,13.5814,0.0052,115000.0,13.327,0.0045,115000.0,0.710062,0.1587,0.5091,,,0.0008755014485611251,0.005487611078915185,0.0024355361576143923,2.2992369999999998,0.006003808102236426,16.637086655479788,0.007163902634788572,15.058433607340255,0.004993817051400126,14.091529910814634,0.005701813946515723,13.500762741629085,0.0062027063818911,13.466488639658671,0.010513170674023646
1876,210886244.0,,KTWO210886244-C04,4.0,33.0,58.98972,21.177502,LC,9.0,4.1,-38.8,4.3,,,,,,,,,,,,,,,,,12.654000000000002,0.026,12.015999999999998,0.025,11.761,0.021,15.013,JHK,,,,556-007993,03555753+2110391,,1.0,0.0,0.826,942.773,870.178,765.76,14.0,1.0,45.0,,,0.006,58.98972,21.177502,58.98979170000001,21.1774444,0.946685,0.400684,5.168165500822963e+16,58.98985,21.17731,0.9,0.5219214616355566,58.98982085,21.1773772,210886244.0,58.98974000000001,21.17752,0.9,0.581324475182395,58.9898006375,21.1774129,,,,,,0.9155616666666666,58.989763217248004,21.177487792036,0.003,0.002,90.0,5.168165500822963e+16,58.989849254350005,0.0943,21.17731312751,0.052000000000000005,6.7904,0.1023,18.633,0.212,-40.567,0.135,False,10838.8,6.963310000000001,15.600910999999998,1934.28,12.1781,17.135088,14246.9,30.4646,14.377622,2.757466,,,0.0,4107.03,1.4758,0.8197,,,0.153828,03555753+2110391,58.98974200000001,21.177528,0.06,0.06,90.0,12.654000000000002,12.015999999999998,11.761,0.026000000000000002,0.025,0.021,AAA,222.0,0.0,2450750.8062,0.119227,1.3341058989815334e+17,58.98984473,21.177323,0.006999999999999999,0.001,90.0,1443160064.0,172.0,56295.79369213,10.0,64.0,17.5041,0.0116,115000.0,16.2704,0.0041,115000.0,14.8765,0.0013,115000.0,14.228,0.0023,115000.0,13.9108,0.0022,115000.0,0.768482,0.6243,1.068,,,0.0006972995419588175,0.0068142951866540635,0.0023191855933075516,2.757466,0.00719814147589932,17.778589405115618,0.01203861696091176,16.303640046828175,0.0053065354812888476,14.881275754674894,0.0013197396842166335,14.127328749121272,0.005717071720943554,14.097705408934381,0.014857499366669462
1877,211087128.0,g-z outlier,KTWO211087128-C04,4.0,33.0,56.600565,24.36122300000001,LC,12.3,9.2,-42.6,3.9,,,,,13.746,0.04,12.812,0.05,13.227,0.05,12.408,0.02,12.088,0.06,,,10.869000000000002,0.02,10.38,0.017,10.247,0.017,12.429,gri,,,,572-008665,03462412+2421403,,1.0,0.0,0.946,114.252,98.564,85.80799999999998,15.0,4.0,52.0,,,0.005,56.600565,24.36122300000001,56.6005833,24.3611389,0.944688,3.6e-05,,,,,,56.6005833,24.3611389,,,,,,56.6005833,24.3611389,,,,,,0.944688,56.600451490850716,24.3611214772278,0.008,0.004,90.0,6.678045791849242e+16,56.60045149085,8.4817,24.36112147723,3.9514,,,,,,,False,85827.4,78.7431,13.354301000000001,,,,,,,,,,0.0,,,,,,0.5216770000000001,03462412+2421403,56.600538,24.361221,0.07,0.06,90.0,10.869000000000002,10.38,10.247,0.02,0.017,0.017,AAA,222.0,0.0,2451138.702,0.088838,1.372305660066738e+17,56.60067948,24.36101767,0.142,0.10300000000000001,90.0,503635968.0,60.0,55769.22961806,4.0,77.0,13.2456,0.0038,16892216.0,12.5115,0.0053,16892216.0,12.3285,0.1246,16440.0,12.3355,0.001,16892216.0,12.1529,0.001,16892472.0,0.8290649999999999,,,,,0.0009956615229971307,,,,,13.373446095460096,0.02228724316495387,12.544999974741037,0.013289046441894142,12.320360673763584,0.12460277756548144,12.300417869153023,0.02042241179882029,12.186825628975022,0.05740058158135838
1878,210769047.0,,KTWO210769047-C04,4.0,33.0,59.09967,19.398275,LC,,,,,,,,,,,,,,,,,,,,,13.764,0.027000000000000003,13.104,0.026,12.890999999999998,0.026,16.063,JHK,,,,,03562392+1923537,,0.999,0.0007,0.664,1285.807,1124.621,860.71,13.0,2.0,42.0,,,0.005,59.09967,19.398275,59.0997083,19.3981667,0.944146,0.127185,,,,,,59.0997083,19.3981667,210769047.0,59.099669999999996,19.39828,0.9,0.4281119793324639,59.09969553333334,19.398204466666666,,,,,,0.922073,59.0996856511199,19.3982572780223,0.005,0.002,90.0,5.010121012189299e+16,59.09976138917,0.111,19.398082504060003,0.0583,6.7736,0.1114,16.592,0.301,-40.593,0.16,False,3135.33,2.6966,16.947658999999998,463.288,8.45532,18.68676,4406.01,14.6431,15.651806,3.034954,,,0.0,4218.36,0.631,0.34600000000000003,,,0.083035,03562392+1923537,59.099670999999994,19.398275,0.06,0.06,90.0,13.764000000000001,13.104000000000001,12.890999999999998,0.027000000000000003,0.026000000000000002,0.026000000000000002,AAA,222.0,0.0,2450750.8119,0.003396,1.3127059099734826e+17,59.09975737,19.39809525,0.008,0.005,90.0,503636096.0,60.0,56136.21800926,5.0,92.0,19.058,0.0121,115000.0,17.7894,0.0033,115000.0,16.2031,0.0018,115000.0,15.4503,0.0041,115000.0,15.0679,0.004,115000.0,0.7118680000000001,0.1866,0.5760000000000001,3044.03686523,32.919189449999976,0.0009334066646473655,0.01963676957894473,0.0036023938434912306,3.034954,0.019964467458467125,19.348585120676166,0.012614599570202103,17.826829434093373,0.0051326010354676346,16.210936164422225,0.0018199185253610437,15.331647179776173,0.0073433143971066185,15.298308714012366,0.01755365027014489
1879,211037397.0,,KTWO211037397-C04,4.0,33.0,53.17626,23.56679500000001,LC,,,,,,,,,,,,,,,,,,,,,13.456,0.024,12.825,0.023,12.54,0.023,15.877,JHK,,,,,03324230+2334004,,1.0,0.0,0.7140000000000001,1697.395,1383.48,1130.628,20.0,4.0,72.0,,,0.01,53.17626,23.56679500000001,53.1762917,23.5666944,0.942379,0.163421,6.79982014048649e+16,53.17636,23.56657,0.9,0.5013516284740747,53.17632585,23.566632199999997,211037397.0,53.17625,23.56679,0.9,0.6207718643070127,53.1763068875,23.56667165,53.17636405151,23.566566696160002,6.79982014048649e+16,1.0,0.4223013295102537,0.93559475,53.1762663865466,23.566758450508598,0.01,0.004,90.0,6.79982014048649e+16,53.17636405151,0.2449,23.566566696160002,0.1483,7.2079999999999975,0.2266,20.791999999999998,0.657,-44.537,0.26,False,4041.57,4.89139,16.67199,570.67,27.8496,18.460424,5762.16,20.2429,15.360456,3.099968,,,0.0,4392.75,0.9273,0.5462,,,0.13325499999999998,03324230+2334004,53.176253,23.56679500000001,0.08,0.06,0.0,13.456,12.825,12.54,0.024,0.023,0.023,AAA,222.0,0.0,2450748.8894,0.023098,1.3628053176340046e+17,53.17637397,23.56657297,0.027999999999999997,0.005,90.0,503635968.0,60.0,56105.32912037,10.0,71.0,18.8646,0.0091,115000.0,17.5682,0.0043,115000.0,15.9302,0.0021,115000.0,15.1435,0.0047,115000.0,14.7538,0.0062,115000.0,0.883359,0.418,0.7563,3174.61962891,122.94897460999981,0.0013132391816926318,0.05173333659500865,0.0038075884093309777,3.099968,0.05187326714934517,19.160716991511837,0.009513708286284474,17.60760315973968,0.005307892415953716,15.93920953958736,0.0021108205916859973,15.017606982028902,0.006731502445135184,15.001908686109246,0.01487112125213671
