,EPIC,todrop,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,elo_Ext_BPRP_Gaia,eup_Ext_BPRP_Gaia,Teff_StarHorse,e_Teff_StarHorse,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS,bayestar2019_ext,bayestar2019_ext_err,bayestar2019_flags
10,211392234.0,,KTWO211392234-C05,5.0,31.0,132.730065,11.520703,LC,-10.1,2.0,-5.3,1.7,,,,,14.777000000000001,0.02,14.152999999999999,0.01,14.57,0.32,14.0,0.03,13.929,0.07,,,13.009,0.021,12.75,0.023,12.642999999999999,0.024,14.120999999999999,gri,,,,508-049196,08505522+1131145,,1.0,0.0,0.898,206.308,172.905,149.791,6.0,1.0,13.0,,,0.001,132.730065,11.520703,159.0,132.73005,11.520668,5.988903814888891e+17,132.73002027228,11.52070434613,1.0,0.1676814658050695,132.73003513613995,11.520686173065,211392234.0,0.9,132.73006,11.520703,0.0,0.1065926836787374,0.95,132.7300678851219,11.520717589347301,0.001,0.001,90.0,5.988903814888891e+17,132.73002027228,0.0275,11.52070434613,0.0197,1.1428,0.0296,-10.836,0.059,-3.076,0.043,True,46842.0,10.534,14.011778,25565.7,27.3118,14.332244,30955.4,30.5779,13.535081,0.7971630000000001,,,0.0,5869.67,0.248,0.1155,1.15,1.409,0.189342,08505522+1131145,132.730097,11.520716,0.06,0.06,90.0,12.96936500236243,12.72655000139773,12.627870000901819,0.021048418708469047,0.02301548769575897,0.024006179962660825,AAA,222.0,0.0,2450768.9457,0.239471,1.2182132730120534e+17,132.73001897,11.52070878,0.004,0.003,90.0,503635968.0,60.0,56007.01538194,5.0,69.0,14.171400010484458,0.007095019584579925,115000.0,13.847950007799268,0.0054295266491995705,115000.0,13.776550005874038,0.0038919004311907517,115000.0,13.79595000461638,0.0033740275322728824,115000.0,13.795550003764035,0.00504166135855201,115000.0,0.183122,0.0554,0.1783,6085.62548828,341.4189453099998,0.00024413687204243755,0.001159271289324908,0.0010719663306803487,0.681663,0.11686066712857823,14.425440363803938,0.0032480035106691217,14.008814049203966,0.002709743194439023,13.865202704835127,0.0016001004484252341,13.855540185214872,0.0019441629853667098,13.847516004364921,0.004645964100520982,0.04999999701976776,0.001800000295042993,2
11,211392354.0,,KTWO211392354-C05,5.0,31.0,132.72106499999998,11.522252,LC,-11.2,1.5,-3.1,1.8,,,,,13.967,0.06,13.404000000000002,0.03,13.765,0.32,13.253,0.02,13.192,0.11,,,12.251,0.021,12.014000000000001,0.023,11.923,0.021,13.364,gri,,,,508-049195,08505306+1131201,,1.0,0.0,0.946,159.222,147.892,140.083,6.0,1.0,13.0,,,0.001,132.72106499999998,11.522252,164.0,132.72106000000002,11.522206,5.988903471291511e+17,132.7210244276,11.52225079392,1.0,0.2043266418170485,132.72104221380002,11.522228396960001,211392354.0,0.9,132.721068,11.522252,1.0,0.12447368391151648,0.95,132.7210727419977,11.5222643906005,0.001,0.001,90.0,5.988903471291511e+17,132.7210244276,0.0217,11.52225079392,0.0169,1.1237,0.0247,-10.995,0.046,-3.158,0.036000000000000004,False,95151.0,17.9974,13.242332,52900.4,53.3575,13.54274,61936.7,37.8101,12.78205,0.76069,,,0.0,5458.86,0.9685,0.5333,1.95,3.056,0.214958,08505306+1131201,132.721099,11.522261,0.06,0.06,90.0,12.21136500236243,11.990550001397729,11.907870000901818,0.021048418708469047,0.02301548769575897,0.021007062536196205,AAA,222.0,0.0,2450768.9457,0.241101,1.218213272111172e+17,132.72102671,11.52225145,0.005,0.002,90.0,503635968.0,60.0,55971.89684028,5.0,70.0,13.368200010484458,0.006410873802031413,115000.0,13.341150007799268,,114724.0,13.203450005874037,,114724.0,13.05375000461638,0.005637735519562392,115000.0,13.033950003764033,0.003027928211552663,115000.0,0.201398,0.3169,0.625,6507.44726562,471.3110351600008,0.00020534288668251036,0.0010945658785655268,0.0006626001911611653,0.22738999999999998,0.4709517380936987,13.593981795939865,,13.497568141410492,,13.291237946046788,,13.125571357193495,,13.052679771797493,,0.04999999701976776,0.001800000295042993,2
12,211392455.0,,KTWO211392455-C05,5.0,31.0,132.80973,11.523882,LC,,,,,,,,,,,,,,,,,,,,,16.102,0.078,15.262,0.09699999999999999,15.144,0.13,18.351,JHK,,,,,08511433+1131259,,0.8140000000000001,0.18600000000000005,0.779,4411.431,3433.719,2597.476,6.0,1.0,13.0,,,0.004,132.80973,11.523882,165.0,132.80968,11.523758,6.048943291567209e+17,132.8096520666,11.52385407546,0.992,0.3596331173889429,132.8096660333,11.523806037730001,211392455.0,0.9,132.809724,11.523882,0.0,0.3414557872719411,0.946,132.8096975653234,11.5238682572542,0.006,0.005,90.0,6.048943291567209e+17,132.8096520666,0.1705,11.52385407546,0.1186,1.1595,0.2271,-10.354,0.383,-3.294,0.295,False,859.5089999999999,1.35848,18.35274,247.722,8.58502,19.366478,947.25,9.46656,17.320759,2.045719,,,0.0,,,0.2009685618729097,,,0.401733,08511433+1131259,132.809724,11.523882,0.11,0.09,2.0,16.06236500236243,15.23855000139773,,0.07801304974250801,0.09700367350710813,0.13000114105806787,AAB,222.0,0.0,2450768.9543,0.472612,1.2182132809705917e+17,132.80965304,11.52385534,0.005,0.002,90.0,503635968.0,60.0,55912.5078588,5.0,66.0,19.631200010484456,0.014820907627590583,115000.0,18.415250007799266,0.006514580541705529,115000.0,17.594750005874037,0.00519873917082813,115000.0,17.23045000461638,0.004397051488046898,115000.0,17.06555000376403,0.007359915030373415,115000.0,0.363099,0.11501772575250835,0.3064839464882943,,,0.001714684248647796,0.036989808984050285,0.01079669342869384,1.8447504381270903,0.2142445553173242,20.04310825077173,0.013819261022418768,18.576064388819603,0.0054520130799139135,17.69258419102164,0.0038054111297975216,17.23580945184416,0.005902938586226515,17.248425770341754,0.015265280539283619,0.04999999701976776,0.001800000295042993,2
13,211392789.0,g-z outlier,KTWO211392789-C18,18.0,27.0,132.89841,11.529765,LC,-9.4,2.8,-2.7,3.4,,,,,15.785,0.09,14.993,0.06,15.452,0.27,14.794,0.03,14.64,0.1,,,13.64,0.025,13.262,0.027000000000000003,13.148,0.032,14.883,gri,,,,508-049261,08513561+1131472,,1.0,0.0,0.8640000000000001,,,,6.0,1.0,13.0,,,0.002,132.89841,11.529765,178.0,132.89838999999998,11.529721,6.048915846733893e+17,132.89836023693002,11.5297634021,0.991,0.1852649865439132,132.898375118465,11.52974220105,211392789.0,0.9,132.89841,11.529765,1.0,0.14790282247292108,0.9455,132.8984069408757,11.5297771510815,0.001,0.001,90.0,6.048915846733893e+17,132.89836023693002,0.0295,11.5297634021,0.0206,1.278,0.0357,-10.628,0.066,-3.193,0.049,False,22897.0,5.33625,14.788919,11700.6,26.2792,15.180867,16178.7,19.2183,14.23956,0.941307,,,0.0,5855.08,0.0945,0.046,0.72,0.551,0.210791,08513561+1131472,132.89840800000002,11.529796,0.09,0.06,0.0,13.576584001417459,13.224480000838637,13.12379200054109,0.025098335493377377,0.027031916201418003,0.03201121495818107,AAA,222.0,0.0,2450768.9543,0.27736500000000003,1.2183132898415622e+17,132.89836281,11.52976416,0.002,0.002,90.0,503635968.0,60.0,56044.52363426,5.0,68.0,14.936760006290674,0.010240622035588223,115000.0,14.534340004679562,0.0074795520826608335,115000.0,14.434620003524422,0.0059788912627916834,115000.0,14.431880002769827,0.00654379828473596,115000.0,14.40296000225842,0.005190965203316107,115000.0,0.182593,0.0089,0.12,5255.87207031,270.30126953000035,0.00025300628014491737,0.0024357969199839537,0.0012889552800870803,0.895307,0.06450889095581684,15.31421593198042,0.002861167520272815,14.775584110165243,0.0015244360751033596,14.582987258627949,0.002300086588550449,14.531185426290586,0.004922838868870356,14.510835272752606,0.004026158817254464,0.07999999821186066,0.002799999415874485,2
14,211392859.0,,KTWO211392859-C18,18.0,27.0,132.643245,11.530636999999999,LC,-10.0,3.0,-6.0,3.0,,,21.531999999999996,0.10300000000000001,,,,,19.044,0.009000000000000001,17.598,0.006,16.820999999999998,0.005,16.391,0.006999999999999999,15.17,0.034,14.585,0.057,14.283,0.066,17.488,gri,,,5972-301-5-0116-0278,,08503437+1131502,,0.996,0.004,0.6859999999999999,,,,6.0,1.0,13.0,,,0.003,132.643245,11.530636999999999,187.0,132.64323000000002,11.53051,5.989019950798717e+17,132.64318819033002,11.53061457458,0.998,0.40432416913639896,132.64320909516502,11.530562287289998,211392859.0,0.9,132.643239,11.530636999999999,0.0,0.2889110491135751,0.9490000000000001,132.6432373926865,11.5306284191168,0.003,0.002,90.0,5.989019950798717e+17,132.64318819033002,0.1024,11.53061457458,0.0628,0.975,0.1188,-11.197,0.207,-3.216,0.135,False,1959.73,1.64385,17.457874,562.215,9.1377,18.476633,2115.05,7.70086,16.448616,2.028017,,,0.0,,,0.2009685618729097,,,0.427106,08503437+1131502,132.643239,11.530637,0.08,0.07,0.0,15.122438001063093,14.556860000628978,14.264844000405818,0.03437641885075667,0.05707897689715223,0.06602840733300487,AAA,222.0,0.0,2450768.9446,0.458301,1.2183132643236723e+17,132.6431912,11.53061461,0.006999999999999999,0.002,0.0,503635968.0,60.0,55927.72679398,5.0,77.0,18.628920004718005,0.023894231333088576,115000.0,17.44118000350967,0.016905985171518645,115000.0,16.702340002643314,0.015672048563629318,115000.0,16.388160002077374,0.010417268192011551,115000.0,16.230420001693815,0.010958929234558478,115000.0,0.400694,0.11501772575250835,0.3064839464882943,3852.84033203,786.64257813,0.00091034955105995,0.017504638881107523,0.003945967254822179,1.8270484381270904,0.2115133517425847,19.06853407864673,0.008510799577292857,17.62822886075132,0.0034491823082828154,16.81906247357,0.009301532064408037,16.41286820224488,0.005153011109676086,16.417109929016384,0.013555595019876753,0.05999999865889549,0.006400000378489493,2
15,211393129.0,,KTWO211393129-C05,5.0,31.0,132.926505,11.535303,LC,-8.3,1.5,-1.6,1.7,,,,,13.78,0.05,13.193,0.03,13.543,0.27,13.062999999999999,0.03,12.982000000000001,0.09,,,12.174000000000001,0.023,11.86,0.022000000000000002,11.802,0.021,13.15,gri,,,,508-049264,08514236+1132069,,0.9890000000000001,0.011000000000000001,0.95,,,,6.0,1.0,13.0,,,0.002,132.926505,11.535303,195.0,132.92646000000002,11.535266,6.048915503136447e+17,132.92644926526,11.53529923399,1.0,0.12549109819239146,132.92645463263,11.535282616995001,211393129.0,0.9,132.926501,11.535303,0.0,0.17925784473524048,0.95,132.9264974167307,11.5353127561703,0.001,0.001,90.0,6.048915503136447e+17,132.92644926526,0.025,11.53529923399,0.0162,1.1481,0.0294,-10.958,0.053,-3.141,0.035,False,111904.0,39.3462,13.066247,62637.0,54.3549,13.359310999999998,72475.4,60.4001,12.611444,0.747868,,,0.0,6146.0,0.6940000000000001,0.332,1.6,3.301,0.213895,08514236+1132069,132.926515,11.535276,0.08,0.07,0.0,12.110584001417458,11.822480000838636,11.77779200054109,0.02310684843370308,0.022039158185386414,0.021017085504390843,AAA,222.0,0.0,2450768.9554,0.197313,1.2184132926492286e+17,132.92644806,11.5353013,0.032,0.021,0.0,503635968.0,60.0,55877.37956019,4.0,67.0,13.093560006290675,0.010748038875803114,115000.0,13.095640004679561,,114724.0,12.998320003524423,,16420.0,12.865880002769828,0.010443241641909531,16892216.0,12.848260002258419,0.003558949246904011,115000.0,0.133877,0.1885,0.5157,,,0.00038168506372580083,0.0009417675127588612,0.0009044622634415409,0.41586799999999996,0.3521024211476457,13.421941348319969,,13.32999949798122,,13.14515043774622,,12.9855607683349,,12.901070449834188,,0.07999999821186066,0.002799999415874485,2
16,211393422.0,,KTWO211393422-C18,18.0,27.0,132.8052,11.540296000000001,LC,,,,,,,,,,,,,,,,,,,,,15.113,0.042,14.395,0.051,14.196,0.055,17.537,JHK,,,,,08511324+1132250,,1.0,0.0,0.6859999999999999,1530.076,1385.535,1201.788,6.0,1.0,13.0,,,0.003,132.8052,11.540296000000001,208.0,132.80516,11.540195,6.048945353151525e+17,132.80513039256002,11.54026553329,0.953,0.2745566348464125,132.80514519628002,11.540230266645,211393422.0,0.9,132.805199,11.540296000000001,0.0,0.3033382984917554,0.9265,132.8051789467796,11.5402806347927,0.003,0.002,90.0,6.048945353151525e+17,132.80513039256002,0.08199999999999999,11.54026553329,0.0606,0.9278,0.1024,-11.049,0.183,-3.507,0.151,False,2803.13,2.0798,17.069256,987.682,7.33413,17.864845000000006,2661.79,10.6754,16.198984,1.665861,,,0.0,,,0.2009685618729097,,,0.315446,08511324+1132250,132.805199,11.540296,0.09,0.06,0.0,15.07336500236243,14.371550001397729,14.180870000901818,0.042024230274057724,0.051006986520217325,0.05500269699205356,AAA,222.0,0.0,2450768.9543,0.388752,1.2184132805191885e+17,132.80513231,11.54026681,0.004,0.002,0.0,503635968.0,60.0,55946.56090278,5.0,66.0,17.985900010484457,0.008387449129835167,115000.0,16.924150007799266,0.005531704948238682,115000.0,16.455250005874035,0.0048452955499435485,115000.0,16.26715000461638,0.004958231719931557,115000.0,16.145550003764033,0.005859039960122862,115000.0,0.276351,0.11501772575250835,0.3064839464882943,4223.30712891,206.92578125,0.0008052701308041841,0.008032455037269402,0.004345755081206749,1.4648924381270902,0.21094862134320727,18.355908540072956,0.005666472865148555,17.08654084855296,0.0030828232147868877,16.549236955432956,0.003300703161728859,16.2900267762432,0.004425807202060857,16.288794071249917,0.007152762174205923,0.04999999701976776,0.001800000295042993,2
17,211394056.0,,KTWO211394056-C18,18.0,27.0,132.858075,11.550008,LC,-9.5,1.0,-3.2,2.1,,,,,13.283,0.05,12.717,0.03,13.052999999999999,0.29,12.575,0.03,12.504000000000001,0.1,,,11.635,0.022000000000000002,11.402999999999999,0.02,11.3,0.02,12.669,gri,,,,508-049249,08512593+1133001,,1.0,0.0,0.948,93.71799999999999,84.499,76.658,6.0,1.0,13.0,,,0.001,132.858075,11.550008,228.0,132.85805,11.549984,6.048947071138327e+17,132.85802657447,11.550009523629999,1.0,0.12357033228529668,132.858038287235,11.549996761814999,211394056.0,0.9,132.858071,11.550008,0.0,0.12226870265533675,0.95,132.85807444072148,11.5500227234075,0.001,0.001,90.0,6.048947071138327e+17,132.85802657447,0.0435,11.550009523629999,0.0289,1.1305,0.0634,-10.892,0.095,-3.0660000000000003,0.062,True,176046.0,26.5308,12.5743,98412.9,76.5691,12.868758,113702.0,96.4394,12.122499,0.74626,34.85,2.25,12.0,6171.0,,0.2009685618729097,2.02,5.353,0.163905,08512593+1133001,132.858073,11.550029,0.09,0.06,0.0,11.571584001417458,11.365480000838637,11.275792000541092,0.022111681178465976,0.02004306597106553,0.02001793903224994,AAA,222.0,0.0,2450768.9544,0.181177,1.2186132858076051e+17,132.85802815,11.55001007,0.006,0.002,90.0,906289152.0,108.0,56050.84871528,5.0,70.0,13.025560006290675,,114724.0,12.706640004679562,,114724.0,12.576320003524424,,114724.0,12.488080002769827,,114724.0,12.35446000225842,0.0037677738443328344,115000.0,0.121439,0.11501772575250835,0.3064839464882943,6423.03808594,474.8666992199997,0.00016361223642662127,0.0008444169423273277,0.0009205059532478386,0.5452914381270904,0.21075453802144026,13.396950766616108,,12.94733003596486,,12.724484419719863,,12.5895980282787,,12.456468370339971,,0.07999999821186066,0.002799999415874485,2
18,211394185.0,,KTWO211394185-C18,18.0,27.0,132.839535,11.552024000000001,LC,-13.0,2.7,-3.8,3.2,,,,,16.727999999999998,0.06,15.665,0.02,16.317,0.25,15.299000000000001,0.04,15.092,0.14,,,13.834000000000001,0.026000000000000002,13.287,0.031,13.184000000000001,0.027999999999999997,15.459000000000001,gri,,,,508-049244,08512149+1133073,,1.0,0.0,0.757,465.89,412.49699999999996,355.67400000000015,6.0,1.0,13.0,,,0.001,132.839535,11.552024000000001,230.0,132.83953,11.551969,6.048947457693272e+17,132.83949493739,11.552022779660001,1.0,0.2297334988660189,132.839512468695,11.55199588983,211394185.0,0.9,132.839537,11.552024000000001,0.0,0.1331432243741015,0.95,132.83954385004378,11.552035766243598,0.001,0.001,90.0,6.048947457693272e+17,132.83949493739,0.0337,11.552022779660001,0.0232,1.1574,0.0416,-11.13,0.073,-3.016,0.054000000000000006,False,13668.1,4.64858,15.349098,5973.4,15.5555,15.910834,11135.3,19.0296,14.645168,1.265666,,,0.0,4877.2,0.7487,0.3755,0.95,0.458,0.245272,08512149+1133073,132.839554,11.552041,0.09,0.06,0.0,13.79436500236243,13.26355000139773,13.168870000901817,0.02603912306755029,0.03101149260957351,0.028005297291756395,AAA,222.0,0.0,2450768.9544,0.272672,1.2186132839546291e+17,132.83949595,11.55202499,0.015,0.004,0.0,503635968.0,60.0,55933.58704861,5.0,64.0,15.882900010484459,0.007334119095404212,115000.0,15.173650007799269,0.0047958064633978215,115000.0,14.918350005874037,0.004711357444124014,115000.0,14.80805000461638,0.0055510415048471255,115000.0,14.734850003764034,0.00409003047107433,115000.0,0.23463,0.316,0.4421,5280.61474609,189.9941406200005,0.00036920080520391594,0.0028237213068592376,0.0018538783346913603,0.890166,0.37906505083810965,16.199525474523714,0.0038032635532027044,15.338085255843328,0.0010409812021564024,15.009307136723635,0.0031001983000889903,14.846602247039675,0.004877252668021318,14.841433016725341,0.00418117911559269,0.04999999701976776,0.001800000295042993,2
19,211394279.0,g-z outlier,KTWO211394279-C18,18.0,27.0,132.76383,11.553339,LC,,,,,,,,,,,,,,,,,,,,,15.382,0.05,14.800999999999998,0.06,14.629000000000001,0.073,17.282,JHK,,,,,08510331+1133120,,0.9390000000000001,0.061,0.765,1881.846,1657.1470000000006,1445.115,6.0,1.0,13.0,,,0.003,132.76383,11.553339,235.0,132.76379,11.553261,,,,,,132.76379,11.553261,211394279.0,0.9,132.763827,11.553339,0.0,0.30964367570428697,0.9,132.763795606789,11.553347458486199,0.003,0.003,90.0,6.048953255891369e+17,132.76375198667,0.0943,11.55333328758,0.0656,1.0766,0.1169,-9.926,0.205,-3.2910000000000004,0.171,False,2169.3,2.0681700000000003,17.347569,780.745,15.3774,18.120115,2073.8,12.0293,16.470003,1.6501119999999998,,,0.0,,,0.2009685618729097,,,0.31187800000000004,08510331+1133120,132.763827,11.553339,0.06,0.06,107.0,15.34236500236243,14.777550001397728,14.613870000901818,0.05002035515794575,0.06000593865505007,0.07300203200185361,AAA,222.0,0.0,2450768.9457,0.30964400000000003,1.2186132763815453e+17,132.76375391,11.55333406,0.005,0.003,0.0,503635968.0,60.0,55915.52356481,5.0,76.0,18.26100001048446,0.007598638227049153,115000.0,17.206150007799266,0.005157495480789908,115000.0,16.732050005874036,0.0045196115946287635,115000.0,16.54445000461638,0.004244297561262103,115000.0,16.42525000376403,0.009573836705016254,115000.0,0.2922,0.11501772575250835,0.3064839464882943,4159.86523438,128.98388670999978,0.0010346274483895074,0.02117657983919208,0.0062797340799543135,1.44914343812709,0.21190516161540018,18.63085938083165,0.00433477526141776,17.368549262269422,0.002255204124494263,16.826026121566585,0.002800512143034482,16.567375730482578,0.003457869314676464,16.568383696057563,0.010004443318058083,0.04999999701976776,0.001800000295042993,2
20,211394397.0,,KTWO211394397-C05,5.0,31.0,132.958005,11.555136,LC,-8.0,1.0,-3.9,2.0,,,,,13.261,0.02,12.712,0.01,13.047,0.26,12.58,0.03,12.513,0.08,,,11.632,0.022000000000000002,11.372,0.022000000000000002,11.319,0.02,12.673,gri,,,,508-049273,08514992+1133184,,1.0,0.0005,0.963,,,,6.0,1.0,13.0,,,0.002,132.958005,11.555136,241.0,132.95797,11.555104,6.04893165221336e+17,132.95795444105,11.555135041300002,1.0,0.1244959898931738,132.957962220525,11.55511952065,211394397.0,0.9,132.958007,11.555136,0.0,0.16871341195361986,0.95,132.958003859263,11.555147737213302,0.001,0.001,90.0,6.04893165221336e+17,132.95795444105,0.0315,11.555135041300002,0.0209,1.1682,0.0389,-11.245,0.067,-2.949,0.045,False,174886.0,29.5057,12.581479,97713.1,83.8251,12.876506,112662.0,68.3107,12.132479,0.744027,,,0.0,6112.5,,0.2009685618729097,1.99,4.987,0.19762,08514992+1133184,132.958022,11.555125,0.08,0.07,0.0,11.576510999763757,11.339169999860227,11.29781799990982,0.022046222547414878,0.022016191163383582,0.020007415529713402,AAA,222.0,0.0,2450768.9554,0.198376,1.2186132958062666e+17,132.95795598,11.55513576,0.006,0.004,0.0,906289152.0,108.0,55916.74030093,5.0,82.0,12.836739998951554,,114724.0,12.555809999220074,,114724.0,12.464029999412597,,16420.0,12.429569999538362,,16420.0,12.384989999623597,0.006136639585603635,16696.0,0.124571,0.11501772575250835,0.3064839464882943,6298.94824219,413.5693359299994,0.00018316334430062614,0.0009310208156104483,0.0006581183022871771,0.5430584381270903,0.21075392011753225,13.162184883883029,,12.769143188976779,,12.59213584683178,,12.519725563815099,,12.463330638486811,,0.07000000029802322,0.0017999996244907335,2
21,211394534.0,g-z outlier,KTWO211394534-C18,18.0,27.0,132.762225,11.557072999999999,LC,-9.8,3.0,-3.8,3.5,,,,,16.834,0.01,15.874,0.04,16.49,0.34,15.597000000000001,0.03,15.296,0.102,,,14.245,0.027999999999999997,13.779000000000002,0.031,13.682,0.038,15.654000000000002,gri,,,5972-301-5-0117-0048,508-049209,08510294+1133254,,1.0,0.0005,0.774,,,,6.0,1.0,13.0,,,0.002,132.762225,11.557072999999999,253.0,132.76221,11.557007,6.048953255891379e+17,132.76217088517998,11.55705861418,0.999,0.2314266294214072,132.76219044259,11.557032807089998,211394534.0,0.9,132.762225,11.557072999999999,0.0,0.18918853704300884,0.9495,132.762219246152,11.5570723702143,0.002,0.001,90.0,6.048953255891379e+17,132.76217088517998,0.047,11.55705861418,0.0317,1.0971,0.0574,-11.004,0.1,-3.195,0.077,True,10548.2,4.0199,15.630422,4945.03,15.6407,16.115967,8082.86,14.3996,14.993007,1.12296,,,0.0,4972.67,0.199,0.0995,0.84,0.384,0.237582,08510294+1133254,132.762257,11.557073,0.06,0.06,90.0,14.205365002362429,13.755550001397731,13.666870000901818,0.028036332323023813,0.03101149260957351,0.038003903436353195,AAA,222.0,0.0,2450768.9456,0.289712,1.2186132762235898e+17,132.76217250000002,11.55705984,0.005,0.001,90.0,503635968.0,60.0,56023.81353009,5.0,67.0,16.032800010484458,0.006964862016262253,115000.0,15.439150007799268,0.005332894114303069,115000.0,15.241050005874039,0.0045196115946287635,115000.0,15.19365000461638,0.0034313352777796922,115000.0,15.153150003764035,0.006791785424637362,115000.0,0.231687,0.0227,0.1431,5087.33154297,229.06591797000058,0.0004136932860101221,0.0034286697901527077,0.0019325161455016264,1.02346,0.08299337561024091,16.33147442085247,0.002983463386807451,15.603381416840008,0.002528442939966681,15.331258626685756,0.0028001211495792717,15.237574580173197,0.0020988374722499497,15.246282236493085,0.006645744766633869,0.04999999701976776,0.001800000295042993,2
22,211394542.0,,KTWO211394542-C05,5.0,31.0,132.674805,11.557317,LC,,,,,,,,,,,,,,,,,,,,,15.364,0.043,14.659,0.055,14.552999999999999,0.076,17.458,JHK,,,,,08504195+1133263,,1.0,0.0,0.7140000000000001,2072.5789999999997,1726.826,1388.994,6.0,1.0,13.0,,,0.003,132.674805,11.557317,255.0,132.67479,11.557199,5.989024374620303e+17,132.67473621726998,11.55728869429,1.0,0.3744959196519398,132.67476310863498,11.557243847145,211394542.0,0.9,132.674803,11.557317,0.0,0.2985784305571734,0.95,132.6747839797249,11.557302128308198,0.003,0.002,90.0,5.989024374620303e+17,132.67473621726998,0.0989,11.55728869429,0.0613,1.1399,0.1198,-10.868,0.199,-3.12,0.136,False,2020.05,1.82876,17.424957,635.37,8.140830000000001,18.34382,2038.19,7.873360000000001,16.48881,1.855011,,,0.0,,,0.2009685618729097,,,0.371869,08504195+1133263,132.674803,11.557317,0.06,0.06,107.0,15.316438001063094,14.630860000628978,14.534844000405819,0.043298246765921804,0.055081844591713135,0.0760246708308113,AAA,222.0,0.0,2450768.9456,0.427267,1.2186132674793923e+17,132.67473929,11.55728898,0.002,0.002,0.0,503635968.0,60.0,55896.77994213,10.0,67.0,18.429420004718004,0.023894231333088576,115000.0,17.30578000350967,0.017110591299531654,115000.0,16.741540002643315,0.014055714360385805,115000.0,16.504760002077372,0.010274700802665526,115000.0,16.364220001693816,0.008848623054919926,115000.0,0.370025,0.11501772575250835,0.3064839464882943,3916.73999023,48.66674805000002,0.0009824770277743076,0.013822888025407133,0.0041860295337768465,1.6540424381270902,0.21124514196087174,18.849452068879305,0.008310880536406398,17.493538885234944,0.00395456000308575,16.85640492774563,0.006201163464685943,16.537896521754007,0.003972355088148061,16.53185890958798,0.008953314435779253,0.05999999865889549,0.006400000378489493,2
