,EPIC,todrop,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,RAJ2000_Rebull,DEJ2000_Rebull,EPIC_id_Rebull,PMem_Rebull,dist_GaiaC_Rebull,RAJ2000_GaiaC_Rebull,DEJ2000_GaiaC_Rebull,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Rebull_Douglas,RAJ2000_GaiaC_Rebull_Douglas,DEJ2000_GaiaC_Rebull_Douglas,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_GaiaC_Rebull_Douglas_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,elo_Ext_BPRP_Gaia,eup_Ext_BPRP_Gaia,Teff_StarHorse,e_Teff_StarHorse,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS
266,212009294.0,,KTWO212009294-C05,5.0,31.0,129.79234499999998,20.408392000000006,LC,-40.4,3.4,-11.6,2.3,,,,,15.626,0.03,14.317,0.01,15.053,0.01,13.726,0.02,13.165,0.07,,,11.781,0.022,11.171,0.021,10.999,0.018000000000000002,13.732,gri,,,,553-044507,08391017+2024301,,1.0,0.0,0.952,,,,14.0,3.0,47.0,,,0.006,129.79234499999998,20.408392000000006,6.644449140054423e+17,129.79218,20.40832,0.9,129.7923333,20.4083889,212009294.0,0.9,0.5736376539284616,129.79225665,20.40835445,129.7923333,20.408377800000004,0.99,0.0,0.27193777329072194,129.7922758125,20.4083602875,129.7921762807,20.4083242265,6.64444914005442e+17,1.0,0.36004244900058924,0.9475,129.7923453846938,20.4083840018024,0.001,0.001,90.0,6.644449140054423e+17,129.79217628066002,0.0261,20.40832422645,0.0186,5.4985,0.0393,-36.81,0.055999999999999994,-13.883,0.032,False,58737.4,22.3678,13.766079999999999,20315.9,46.8654,14.5818,55999.1,85.7293,12.891468,1.690332,,,0.0,4270.6,0.489,0.23800000000000002,0.6,0.109,0.028823,08391017+2024301,129.792376,20.408382,0.11,0.08,90.0,11.780999999999999,11.171,10.999,0.022000000000000002,0.021,0.018000000000000002,AAA,222.0,0.0,2451105.9906,0.11061700000000001,1.3249129792293054e+17,129.79218469,20.40832742,0.006,0.004,0.0,503635968.0,60.0,55888.50788194,5.0,79.0,14.9085,0.0032,115000.0,13.7935,0.0012,115000.0,13.479000000000001,,114724.0,13.0612,0.0071,115000.0,12.8971,0.0022,115000.0,0.588739,0.1354,0.364,4173.80566406,133.78662110000005,0.00041338069723516113,0.002501728291368146,0.0016608879355148151,1.690332,0.003002864162457311,15.086602454969446,,13.825917737300852,,13.473363571253978,,13.011596243950862,,12.965912537133173,
267,211969807.0,,KTWO211969807-C18,18.0,27.0,129.63675,19.773829,SC,-34.7,3.9,-6.5,4.0,,,,,,,,,,,,,,,,,12.878,0.025,12.252,0.022,12.014,0.021,15.149,JHK,,,5045-301-3-0124-0415,549-045393,08383283+1946256,,1.0,0.0,0.899,,,,14.0,3.0,47.0,,,0.005,129.63675,19.773829,6.642924598469466e+17,129.63666,19.77372,0.9,129.63675,19.773805600000006,211969807.0,0.9,0.43350191402646665,129.636705,19.7737628,129.6367917,19.7737806,0.99,0.0,0.300624979323865,129.636726675,19.77376725,129.6366593713,19.7737201823,6.642924598469468e+17,1.0,0.284074347917986,0.9475,129.6368167725181,19.773775378499803,0.002,0.001,90.0,6.642924598469466e+17,129.63665937126,0.0705,19.77372018234,0.0408,5.2573,0.1084,-34.402,0.145,-12.82,0.08,False,13096.3,7.311489999999999,15.395498000000002,3263.59,15.4337,16.567148,15133.6,26.2928,14.312060999999998,2.255087,,,0.0,3528.33,0.2377,0.1517,0.56,0.043,0.297377,08383283+1946256,129.636808,19.773798,0.17,0.07,0.0,12.878,12.252,12.014000000000001,0.025,0.022000000000000002,0.021,AAA,222.0,0.0,2451105.9869999997,0.225969,1.3172129636703906e+17,129.63667375,19.77372232,0.016,0.013000000000000001,0.0,503635968.0,60.0,55946.83225694,5.0,71.0,16.9026,0.0328,115000.0,15.7363,0.002,115000.0,14.7163,0.0015,115000.0,14.2813,0.0019,115000.0,14.0646,0.0055,115000.0,0.462838,0.0494,0.3613,,,0.000605982933402555,0.0051224048106652195,0.0018846986210020633,2.255087,0.005458124214080627,17.144253548031344,0.03378827025940755,15.76632550411637,0.007812166963311112,14.716251641990535,0.001580879116969724,14.205999978799241,0.01197133515778514,14.191709397694414,0.03367437572526678
268,211969807.0,,KTWO211969807-C18,18.0,27.0,129.63675,19.773829,LC,-34.7,3.9,-6.5,4.0,,,,,,,,,,,,,,,,,12.878,0.025,12.252,0.022,12.014,0.021,15.149,JHK,,,5045-301-3-0124-0415,549-045393,08383283+1946256,,1.0,0.0,0.899,,,,14.0,3.0,47.0,,,0.005,129.63675,19.773829,6.642924598469466e+17,129.63666,19.77372,0.9,129.63675,19.773805600000006,211969807.0,0.9,0.43350191402646665,129.636705,19.7737628,129.6367917,19.7737806,0.99,0.0,0.300624979323865,129.636726675,19.77376725,129.6366593713,19.7737201823,6.642924598469468e+17,1.0,0.284074347917986,0.9475,129.6368167725181,19.773775378499803,0.002,0.001,90.0,6.642924598469466e+17,129.63665937126,0.0705,19.77372018234,0.0408,5.2573,0.1084,-34.402,0.145,-12.82,0.08,False,13096.3,7.311489999999999,15.395498000000002,3263.59,15.4337,16.567148,15133.6,26.2928,14.312060999999998,2.255087,,,0.0,3528.33,0.2377,0.1517,0.56,0.043,0.297377,08383283+1946256,129.636808,19.773798,0.17,0.07,0.0,12.878,12.252,12.014000000000001,0.025,0.022000000000000002,0.021,AAA,222.0,0.0,2451105.9869999997,0.225969,1.3172129636703906e+17,129.63667375,19.77372232,0.016,0.013000000000000001,0.0,503635968.0,60.0,55946.83225694,5.0,71.0,16.9026,0.0328,115000.0,15.7363,0.002,115000.0,14.7163,0.0015,115000.0,14.2813,0.0019,115000.0,14.0646,0.0055,115000.0,0.462838,0.0494,0.3613,,,0.000605982933402555,0.0051224048106652195,0.0018846986210020633,2.255087,0.005458124214080627,17.144253548031344,0.03378827025940755,15.76632550411637,0.007812166963311112,14.716251641990535,0.001580879116969724,14.205999978799241,0.01197133515778514,14.191709397694414,0.03367437572526678
269,212022052.0,,KTWO212022052-C05,5.0,31.0,130.473525,20.621086,LC,-34.0,4.0,-20.0,4.0,,,23.588,0.6759999999999999,,,,,20.675,0.026,19.246,0.013,17.479,0.006,16.525,0.009000000000000001,15.028,0.038,14.297,0.047,14.069,0.057,18.438,gri,,,5045-301-4-0132-0296,,08415364+2037159,,0.154,0.846,0.4920000000000001,,,,14.0,4.0,48.0,,,0.004,130.473525,20.621086,6.644606851254554e+17,130.47337,20.62106,0.9,130.4735,20.6210556,212022052.0,0.9,0.4383016336242459,130.47343500000002,20.621057800000006,130.4735,20.6210972,0.98,0.0,0.2609270535995366,130.47345124999998,20.62106765,,,,,,0.9266666666666667,130.47354432725479,20.621126762594603,0.008,0.005,90.0,6.644606851254554e+17,130.47337406798,0.2574,20.62106495727,0.1768,5.6586,0.2785,-37.01,0.493,-14.355,0.33799999999999997,False,973.87,1.3928200000000002,18.217113,141.645,6.16708,19.973381,1424.16,8.83115,16.878023000000002,3.095358,,,0.0,,,,,,0.160545,08415364+2037159,130.47353,20.621086,0.07,0.06,0.0,15.027999999999999,14.297,14.069,0.038,0.047,0.057,AAA,222.0,0.0,2451106.0154,0.016847,1.3274130473427584e+17,130.47336538,20.62106196,0.032,0.009000000000000001,90.0,503636096.0,60.0,56024.04974537,5.0,74.0,20.4904,0.0224,115000.0,19.1802,0.0073,115000.0,17.4629,0.0057,115000.0,16.6759,0.0014,115000.0,16.2769,0.0047,115000.0,0.544734,,,,,0.0015517006769290528,0.046271699134064447,0.006711811392376853,3.095358,0.046755946711837845,20.792942564683287,0.023474827153065966,19.222285366671564,0.0108513851254235,17.473355210562186,0.005726806433497224,16.54084447878281,0.012502585703211774,16.547530175714222,0.03515478672051826
270,211964774.0,,KTWO211964774-C16,16.0,23.0,129.51549,19.697578,LC,-35.0,3.0,-9.0,3.0,,,20.626,0.06,,,,,18.122,0.006,16.699,0.004,15.435,0.003,14.769,0.005,13.403,0.026,12.729,0.033,12.499,0.024,16.241,gri,,,5045-301-3-0123-0321,,08380371+1941512,,1.0,0.0,0.634,,,,8.0,4.0,24.0,,,0.006999999999999999,129.51549,19.697578,6.642909480184721e+17,129.51533999999998,19.69751,0.9,,,,,,129.51533999999998,19.69751,129.51545829999998,19.6975667,0.99,0.0,0.4499262271986912,129.51537943333332,19.6975289,129.5153389948,19.6975075579,6.64290948018472e+17,1.0,0.15712602483361035,0.9633333333333334,129.5154981632459,19.697560771373,0.002,0.002,90.0,6.642909480184721e+17,129.51533899478994,0.0777,19.69750755787,0.0578,5.3112,0.0898,-34.805,0.146,-12.359000000000002,0.11,False,6546.65,8.552010000000001,16.148317000000002,1351.6,9.208860000000001,17.524267000000002,8226.31,20.4447,14.973907,2.55036,,,0.0,3990.97,,,,,0.067915,08380371+1941512,129.515493,19.697578,0.07,0.06,90.0,13.402999999999999,12.729000000000001,12.499,0.026000000000000002,0.033,0.024,AAA,222.0,0.0,2451617.7696,0.010168,1.3163129515384758e+17,129.5153521,19.69751082,0.006999999999999999,0.003,90.0,503636096.0,60.0,55957.13601852,5.0,96.0,17.8817,0.006,115000.0,16.6829,0.0044,115000.0,15.4323,0.0037,115000.0,14.8785,0.0024,115000.0,14.6018,0.0034,115000.0,0.526255,,,,,0.0014173917079900304,0.007372362824871292,0.00269501307581023,2.55036,0.007849511392458281,18.143216904769186,0.0062819179888113676,16.714166424550275,0.00477780021065334,15.434961177586956,0.0037020965606532857,14.789420506133723,0.003764544474565743,14.761104116692588,0.00882732035001978
271,212019656.0,,KTWO212019656-C18,18.0,27.0,129.96372,20.580548,SC,-30.9,3.7,-15.3,3.8,,,,,,,,,,,,,,,,,12.492,0.022,11.776,0.023,11.589,0.021,14.879,JHK,,,,553-044542,08395128+2034499,,1.0,0.0003,0.8690000000000001,,,,14.0,3.0,47.0,,,0.006999999999999999,129.96372,20.580548,6.644537788179203e+17,129.96352,20.58048,0.9,129.96370829999998,20.5805278,212019656.0,0.9,0.6575336218746718,129.96361414999998,20.5805039,129.9636667,20.5805389,0.99,0.0,0.21735377439729392,129.96362728749997,20.580512650000006,129.96352042790002,20.5804801454,6.6445377881792e+17,1.0,0.3786765136258681,0.9475,129.9636850482865,20.5805394339642,0.001,0.001,90.0,6.644537788179203e+17,129.96352042793,0.0463,20.58048014543,0.027999999999999997,5.4744,0.0571,-35.79400000000001,0.09300000000000001,-13.77,0.055999999999999994,False,17036.3,15.289000000000001,15.109928,4194.79,25.7196,16.294613000000002,19901.1,65.4102,14.014729,2.279884,,,0.0,3846.69,0.7613,0.428,,,0.12176500000000001,08395128+2034499,129.963698,20.580547,0.07,0.06,0.0,12.492,11.776,11.589,0.022000000000000002,0.023,0.021,AAA,222.0,0.0,2451105.9961,0.07423300000000001,1.3269129963605715e+17,129.96353013,20.580483100000002,0.005,0.004,90.0,503635968.0,60.0,55942.60569444,5.0,49.0,16.6827,0.0022,115000.0,15.4746,0.0025,115000.0,14.4417,0.0034,115000.0,13.9972,0.005,115000.0,13.7445,0.0074,115000.0,0.681227,0.3336,0.631,,,0.0009739425018464168,0.006636671103134676,0.0035627059494023304,2.279884,0.007532481464503553,16.92856106263343,0.0024226519575383317,15.504743832327181,0.0026777729621009156,14.442177026982181,0.00340059416204267,13.9193233561831,0.005220123470045113,13.877570331147611,0.008516357559683631
272,212019656.0,,KTWO212019656-C18,18.0,27.0,129.96372,20.580548,LC,-30.9,3.7,-15.3,3.8,,,,,,,,,,,,,,,,,12.492,0.022,11.776,0.023,11.589,0.021,14.879,JHK,,,,553-044542,08395128+2034499,,1.0,0.0003,0.8690000000000001,883.3889999999999,886.063,846.671,14.0,3.0,47.0,,,0.006999999999999999,129.96372,20.580548,6.644537788179203e+17,129.96352,20.58048,0.9,129.96370829999998,20.5805278,212019656.0,0.9,0.6575336218746718,129.96361414999998,20.5805039,129.9636667,20.5805389,0.99,0.0,0.21735377439729392,129.96362728749997,20.580512650000006,129.96352042790002,20.5804801454,6.6445377881792e+17,1.0,0.3786765136258681,0.9475,129.9636850482865,20.5805394339642,0.001,0.001,90.0,6.644537788179203e+17,129.96352042793,0.0463,20.58048014543,0.027999999999999997,5.4744,0.0571,-35.79400000000001,0.09300000000000001,-13.77,0.055999999999999994,False,17036.3,15.289000000000001,15.109928,4194.79,25.7196,16.294613000000002,19901.1,65.4102,14.014729,2.279884,,,0.0,3846.69,0.7613,0.428,,,0.12176500000000001,08395128+2034499,129.963698,20.580547,0.07,0.06,0.0,12.492,11.776,11.589,0.022000000000000002,0.023,0.021,AAA,222.0,0.0,2451105.9961,0.07423300000000001,1.3269129963605715e+17,129.96353013,20.580483100000002,0.005,0.004,90.0,503635968.0,60.0,55942.60569444,5.0,49.0,16.6827,0.0022,115000.0,15.4746,0.0025,115000.0,14.4417,0.0034,115000.0,13.9972,0.005,115000.0,13.7445,0.0074,115000.0,0.681227,0.3336,0.631,,,0.0009739425018464168,0.006636671103134676,0.0035627059494023304,2.279884,0.007532481464503553,16.92856106263343,0.0024226519575383317,15.504743832327181,0.0026777729621009156,14.442177026982181,0.00340059416204267,13.9193233561831,0.005220123470045113,13.877570331147611,0.008516357559683631
273,212019439.0,,KTWO212019439-C18,18.0,27.0,129.6921,20.57678,LC,-35.6,1.2,-10.5,1.5,,,,,13.282,0.03,12.407,0.03,12.817,0.02,12.092,0.05,11.83,0.08,,,10.825,0.022,10.399,0.021,10.313,0.02,12.126,gri,,,,553-044482,08384610+2034363,,1.0,0.0,0.964,,,,14.0,3.0,47.0,,,0.006,129.6921,20.57678,6.644972095272319e+17,129.69194,20.57672,0.9,129.69208329999998,20.5767778,212019439.0,0.9,0.5258853354718146,129.69201164999998,20.5767489,129.69208329999998,20.5767722,0.99,0.0,0.2556371850585086,129.69202956249998,20.576754725,129.6919445828,20.5767162546,6.64497209527232e+17,1.0,0.3181364963778804,0.9475,129.6921084758614,20.5767744218318,0.001,0.001,90.0,6.644972095272319e+17,129.69194458284,0.0393,20.57671625455,0.0262,5.3083,0.0523,-35.637,0.08199999999999999,-13.51,0.047,False,254409.0,99.303,12.174534,119774.0,159.295,12.655479,191165.0,171.253,11.558397,1.097082,36.04,1.5,7.0,5020.78,0.0103,0.008,0.83,0.392,0.034919,08384610+2034363,129.692101,20.576775,0.1,0.08,0.0,10.825,10.399000000000001,10.312999999999999,0.022000000000000002,0.021,0.02,AAA,222.0,0.0,2451105.9864,0.018313,1.3269129692068266e+17,129.69194905,20.57671826,0.044000000000000004,0.039,90.0,872734720.0,104.0,55936.64469907,3.0,72.0,,,114724.0,,,16420.0,,,114724.0,,,16420.0,,,114724.0,0.555184,0.0034,0.12,5218.03759766,221.5712890599998,0.00042371074071896787,0.0014430297100160461,0.0009722090750754204,1.097082,0.0017399785141340104,,,,,,,,,,
274,212021051.0,,KTWO212021051-C18,18.0,27.0,130.43391,20.604443,LC,-36.0,3.0,-13.0,3.0,,,20.798,0.073,,,,,18.947,0.009000000000000001,17.547,0.006,16.121,0.004,15.316,0.005,13.867,0.027000000000000003,13.204,0.03,12.991,0.026,16.969,gri,,,5045-301-4-0131-0339,,08414413+2036159,,1.0,0.0,0.612,1880.876,1668.725,1584.5379999999998,14.0,4.0,48.0,,,0.005,130.43391,20.604443,6.644635026239291e+17,130.43375,20.60441,0.9,130.433875,20.6044167,212021051.0,0.9,0.4219046204583988,130.4338125,20.60441335,130.43391670000003,20.60445,0.99,0.0,0.3750953724814166,130.43383855,20.6044225125,130.4337484948,20.6044086043,6.64463502623929e+17,1.0,0.3075633902562396,0.9475,130.43391397437728,20.604467120015197,0.003,0.002,90.0,6.644635026239291e+17,130.43374849477,0.0905,20.604408604320003,0.0568,5.324,0.1035,-35.975,0.172,-13.591,0.11199999999999999,False,3371.8,4.38084,16.86871,568.382,7.369289999999999,18.464787,4538.19,14.9242,15.619713,2.8450740000000003,,,0.0,3526.61,,,,,0.087859,08414413+2036159,130.43391599999998,20.604443,0.07,0.07,0.0,13.867,13.204,12.991,0.027000000000000003,0.03,0.026000000000000002,AAA,222.0,0.0,2451106.0154,0.020218,1.3272130433788586e+17,130.43375964,20.60441279,0.005,0.004,90.0,503636096.0,60.0,55967.15623843,5.0,83.0,18.7868,0.009000000000000001,115000.0,17.6119,0.0054,115000.0,16.1347,0.0035,115000.0,15.4654,0.0031,115000.0,15.1276,0.0037,115000.0,0.518211,,,,,0.0014097364459871064,0.013986509566266934,0.0035646720131674247,2.8450740000000003,0.014433618271547004,19.06304679143023,0.009390517835579192,17.645495858359485,0.0060921315977102005,16.13978546434428,0.0035051867156397124,15.362971812820227,0.005366351112204306,15.318722656519956,0.012841018272492287
275,211981626.0,,KTWO211981626-C18,18.0,27.0,129.28188,19.957634,LC,,,,,,,,,,,,,,,,,,,,,14.486,0.032,13.836,0.03,13.578,0.033,16.887,JHK,,,,,08370765+1957274,,1.0,0.0,0.579,,,,14.0,3.0,47.0,,,0.005,129.28188,19.957634,6.64313384927508e+17,129.28173,19.95757,0.9,129.281875,19.9576111,211981626.0,0.9,0.5124754794169842,129.28180250000003,19.95759055,129.281875,19.9576222,0.8,0.0,0.2704940856102522,129.28182062500002,19.9575984625,129.2817327369,19.9575690511,6.64313384927508e+17,1.0,0.3156821799102781,0.9,129.2818925906927,19.9576243569367,0.005,0.003,90.0,6.64313384927508e+17,129.28173273685,0.1713,19.95756905111,0.1007,5.2652,0.2081,-34.898,0.316,-12.845,0.212,False,1697.25,2.4786099999999998,17.614002,331.144,25.6438,19.051346,2411.44,17.7943,16.306227,2.745119,,,0.0,,,,,,0.054957000000000006,08370765+1957274,129.281887,19.957634,0.08,0.06,0.0,14.485999999999999,13.835999999999999,13.578,0.032,0.03,0.033,AAA,222.0,0.0,2451118.9825,0.023687,1.3194129281766966e+17,129.28176689,19.95757718,0.004,0.003,0.0,503635968.0,60.0,56010.65173611,5.0,80.0,19.6882,0.0176,16892216.0,18.4749,0.0074,115000.0,16.8705,0.0015,115000.0,16.1273,0.0033,115000.0,15.7688,0.0044,115000.0,0.43397299999999994,,,3096.72705078,37.7421875,0.0015844180379170811,0.08098276306225576,0.007982360131949341,2.745119,0.08137521727450925,19.976180737202757,0.0183249848714174,18.511500983256482,0.009267738956529156,16.877805919913712,0.0015474762825847402,16.01185843426383,0.00925801324832182,15.991388791389896,0.024665899528207785
276,211997061.0,,KTWO211997061-C18,18.0,27.0,129.09093,20.205479,LC,-39.0,3.0,-14.0,3.0,,,20.135,0.036000000000000004,,,,,17.625,0.006,16.207,0.005,15.02,0.005,14.397,0.005,13.062,0.023,12.427,0.025,12.173,0.019,15.802,gri,,,5037-301-5-0111-0447,,08362182+2012197,,1.0,0.0,0.8240000000000001,631.556,598.886,605.2719999999998,14.0,3.0,47.0,,,0.008,129.09093,20.205479,6.643799741003336e+17,129.09073,20.20541,0.9,129.0909167,20.2054722,211997061.0,0.9,0.6693247937588629,129.09082335,20.2054411,129.090875,20.2054722,0.99,0.0,0.2073266537957633,129.0908362625,20.205448875,129.0907311169,20.2054127665,6.64379974100334e+17,1.0,0.3782668803070344,0.9475,129.09089287685748,20.205466904448,0.003,0.001,90.0,6.643799741003336e+17,129.09073111686,0.0851,20.20541276649,0.0474,5.3389999999999995,0.1284,-35.258,0.171,-12.574000000000002,0.091,False,9563.41,10.3204,15.736834,2091.09,18.2214,17.050455,11731.5,33.6062,14.588535,2.46192,,,0.0,3544.0,0.638,0.35100000000000003,,,0.13276300000000002,08362182+2012197,129.09093700000003,20.205479,0.06,0.06,90.0,13.062000000000001,12.427,12.173,0.023,0.025,0.019,AAA,222.0,0.0,2451118.973,0.023649,1.3224129090833709e+17,129.0907438,20.20541612,0.003,0.003,0.0,503635968.0,60.0,55974.19525463,5.0,93.0,17.3685,0.0087,115000.0,16.2136,0.0037,115000.0,15.0086,0.0026,115000.0,14.4967,0.0047,115000.0,14.2238,0.0021,115000.0,0.668558,0.1727,0.429,3469.57495117,55.6396484400002,0.001171045702717283,0.00941993676191493,0.003105767072387529,2.46192,0.009918719559822374,17.623362561225065,0.009010215432100163,16.24424362474346,0.0043517214028975714,15.010286674924064,0.002604474133796573,14.412717198921088,0.005904075025652518,14.371108764671405,0.010256166649289692
277,211969273.0,,KTWO211969273-C05,5.0,31.0,129.615555,19.765452,LC,-35.0,3.7,-12.5,3.9,,,,,,,,,,,,,,,,,12.63,0.026,11.969,0.03,11.765,0.021,14.904000000000002,JHK,,,5045-301-3-0124-0387,549-045390,08382772+1945556,,1.0,0.0,0.855,,,,14.0,3.0,47.0,,,0.005,129.615555,19.765452,6.642923224079946e+17,129.6154,19.76541,0.9,129.61554170000002,19.7654444,211969273.0,0.9,0.4957821867221425,129.61547085,19.7654272,129.61554170000002,19.7654639,0.99,0.0,0.2739919504378773,129.61548856250002,19.765436375,129.615398923,19.7654117509,6.64292322407995e+17,1.0,0.3163636962802141,0.9475,129.61556425906852,19.7654643965727,0.005,0.003,90.0,6.642923224079946e+17,129.61539892303998,0.1496,19.76541175087,0.0897,5.0985,0.2314,-36.13800000000001,0.311,-12.227,0.175,False,15631.0,18.9571,15.2034,3812.67,17.3479,16.398315,18259.7,40.3475,14.108184,2.290132,,,0.0,3485.0,1.182,0.568,0.65,0.057,0.054549,08382772+1945556,129.61553700000002,19.765469,0.07,0.06,90.0,12.63,11.969000000000001,11.765,0.026000000000000002,0.03,0.021,AAA,222.0,0.0,2451617.7695,0.086396,1.3171129615445907e+17,129.61541121,19.76541445,0.018000000000000002,0.015,90.0,503635968.0,60.0,55902.31215278,5.0,87.0,16.7622,0.0043,115000.0,15.5652,0.0039,115000.0,14.5318,0.0035,115000.0,14.0689,0.0023,115000.0,13.8389,0.0019,115000.0,0.505555,0.3619,0.8163,,,0.0013159707525047103,0.0049289662750534,0.0023964475852133213,2.290132,0.005480663241733481,17.00724909051175,0.004517617801566081,15.59531574611239,0.004112876164602313,14.532173719073672,0.003501068545691375,13.99153357262807,0.0030758357620455094,13.970787655810826,0.00604591918767888
278,212025163.0,,KTWO212025163-C05,5.0,31.0,130.416705,20.672195,LC,-37.5,0.8,-15.1,0.8,,,,,10.071,0.03,9.629,0.028,10.242,0.04,9.831,0.04,9.387,0.08,,,8.794,0.026,8.635,0.017,8.586,0.016,9.643,gri,,1398-1829-1,,554-043299,08414001+2040199,,0.999,0.002,1.0,68.288,66.402,65.042,14.0,4.0,48.0,,,0.006,130.416705,20.672195,6.64464808293984e+17,130.41655,20.67214,0.9,130.4166667,20.6721944,212025163.0,0.9,0.4391559967156727,130.41660835,20.6721672,130.4166667,20.6721611,0.99,0.0,0.1977584742377209,130.4166229375,20.672165675,130.4165500451,20.6721412229,6.64464808293984e+17,1.0,0.2608210879486335,0.9475,130.4167152388904,20.6722001477337,0.002,0.001,90.0,6.64464808293984e+17,130.41655004511006,0.0643,20.672141222870003,0.0379,5.1829,0.0763,-35.897,0.128,-13.686,0.071,False,2925660.0,625.688,9.522808,1732050.0,1094.12,9.754986,1715310.0,951.802,9.176066,0.578919,35.0,0.52,7.0,6527.93,0.655,0.3302,1.6,4.213,0.039151,08414001+2040199,130.416725,20.672199,0.07,0.06,0.0,8.794,8.635,8.586,0.026000000000000002,0.017,0.016,AAA,112.0,0.0,2451106.0154,0.068886,1.3280130416917706e+17,130.41672151,20.67220539,0.046,0.046,90.0,1409441792.0,168.0,51619.12950231,1.0,31.0,,,114724.0,,,4.0,,,4.0,,,4.0,,,4.0,0.067018,0.1627,0.4703,6985.61669922,569.0053710900003,0.0002321730765426191,0.000685633009112359,0.000602293046620627,0.578919,0.0009126059046445103,,,,,,,,,,
