object,ra,dec,k2campaign,fpa_module,Vmag,Jmag,Hmag,Kmag,ndet,best_aperture_im,best_aperture_ep,best_aperture_tf,bestaper_lcurl,full_lcurl,plot_bestaper_IMLC,plot_bestaper_EPLC,plot_bestaper_TFLC
2MASS J06064791+2416248,91.699642,24.273581,0,24,14.609,11.735,11.092,10.869,345,2,0,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06064791+2416248-08da6da68e3b34e20710af3af9da7415253ce49d848fff3746c7843c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06064791+2416248-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06064791+2416248-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06064791+2416248-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06064791+2416248-24-TF-bestaper-k2lc.png
2MASS J06065499+2329281,91.729143,23.491152,0,24,10.491,9.645,9.449,9.363,1386,7,0,7,http://k2.hatsurveys.org/archive/K2.0/module-24/06065499+2329281-d75eda571742de1522bd159c06c8e633afaa33868467d47bb466cff3-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065499+2329281-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065499+2329281-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065499+2329281-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065499+2329281-24-TF-bestaper-k2lc.png
2MASS J06065513+2406594,91.729714,24.116531,0,24,14.737,11.996,11.38,11.208,1389,6,6,6,http://k2.hatsurveys.org/archive/K2.0/module-24/06065513+2406594-1ab7ca6dbc8734445ee467e4d2f733925789794e00e2b353d54b34c0-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065513+2406594-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065513+2406594-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065513+2406594-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065513+2406594-24-TF-bestaper-k2lc.png
2MASS J06065531+2418451,91.730512,24.312531,0,24,9.356,8.871,8.88,8.848,1389,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06065531+2418451-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065531+2418451-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065531+2418451-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065531+2418451-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065531+2418451-24-TF-bestaper-k2lc.png
2MASS J06065585+2418547,91.732739,24.315207,0,24,None,13.27,12.858,12.723,1389,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06065585+2418547-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065585+2418547-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065585+2418547-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065585+2418547-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065585+2418547-24-TF-bestaper-k2lc.png
2MASS J06065812+2404274,91.742178,24.074293,0,24,14.55,11.599,10.918,10.688,1389,3,3,3,http://k2.hatsurveys.org/archive/K2.0/module-24/06065812+2404274-ec71212af05e0ac7b3d6adb9fed85bc7d1f5d85f880909177cd76a8a-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065812+2404274-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065812+2404274-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065812+2404274-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065812+2404274-24-TF-bestaper-k2lc.png
2MASS J06065876+2329468,91.744859,23.496402,0,24,None,14.507,14.106,14.015,1068,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06065876+2329468-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065876+2329468-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065876+2329468-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065876+2329468-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065876+2329468-24-TF-bestaper-k2lc.png
2MASS J06065908+2405302,91.746164,24.091712,0,24,15.457,14.016,13.615,13.468,1389,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06065908+2405302-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065908+2405302-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065908+2405302-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065908+2405302-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065908+2405302-24-TF-bestaper-k2lc.png
2MASS J06065909+2405548,91.746186,24.098556,0,24,15.761,13.831,13.478,13.391,1389,2,2,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06065909+2405548-ec7a41ffd07deb0f7907c36a454712d43af34999ed69def2287cd845-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065909+2405548-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065909+2405548-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065909+2405548-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065909+2405548-24-TF-bestaper-k2lc.png
2MASS J06065948+2405216,91.747843,24.089341,0,24,None,14.266,13.868,13.67,1389,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06065948+2405216-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065948+2405216-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065948+2405216-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065948+2405216-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065948+2405216-24-TF-bestaper-k2lc.png
2MASS J06065951+2407014,91.747977,24.117069,0,24,14.323,13.205,13.02,12.913,1389,6,4,6,http://k2.hatsurveys.org/archive/K2.0/module-24/06065951+2407014-9008ada4d3df09fe739364791a1e30302a2aed6bdd7094908b214f8d-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065951+2407014-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065951+2407014-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065951+2407014-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065951+2407014-24-TF-bestaper-k2lc.png
2MASS J06065974+2329342,91.748914,23.492867,0,24,None,12.781,12.198,11.978,362,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06065974+2329342-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065974+2329342-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06065974+2329342-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065974+2329342-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06065974+2329342-24-TF-bestaper-k2lc.png
2MASS J06070039+2407216,91.751595,24.122679,0,24,16.161,14.554,14.158,14.059,1389,4,4,4,http://k2.hatsurveys.org/archive/K2.0/module-24/06070039+2407216-3f66a96442cc80e4bd2aa024824eab809d406fd17e79440eac683d21-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070039+2407216-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070039+2407216-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070039+2407216-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070039+2407216-24-TF-bestaper-k2lc.png
2MASS J06070095+2406301,91.753954,24.108369,0,24,15.555,12.976,12.444,12.216,1389,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06070095+2406301-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070095+2406301-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070095+2406301-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070095+2406301-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070095+2406301-24-TF-bestaper-k2lc.png
2MASS J06070126+2422106,91.755256,24.369663,0,24,None,14.734,14.349,14.158,1389,7,0,7,http://k2.hatsurveys.org/archive/K2.0/module-24/06070126+2422106-d75eda571742de1522bd159c06c8e633afaa33868467d47bb466cff3-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070126+2422106-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070126+2422106-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070126+2422106-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070126+2422106-24-TF-bestaper-k2lc.png
2MASS J06070137+2405420,91.755717,24.094984,0,24,None,13.923,13.43,13.262,1389,2,2,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06070137+2405420-ec7a41ffd07deb0f7907c36a454712d43af34999ed69def2287cd845-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070137+2405420-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070137+2405420-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070137+2405420-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070137+2405420-24-TF-bestaper-k2lc.png
2MASS J06070148+2408042,91.756177,24.134502,0,24,11.466,10.48,10.264,10.176,1389,7,7,7,http://k2.hatsurveys.org/archive/K2.0/module-24/06070148+2408042-378efa99ffc91b31ffa0cc8950b4eeaadf2cf3116c103f7c0a7e4f26-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070148+2408042-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070148+2408042-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070148+2408042-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070148+2408042-24-TF-bestaper-k2lc.png
2MASS J06070150+2422055,91.756295,24.368227,0,24,14.895,12.257,11.565,11.387,1389,7,7,7,http://k2.hatsurveys.org/archive/K2.0/module-24/06070150+2422055-378efa99ffc91b31ffa0cc8950b4eeaadf2cf3116c103f7c0a7e4f26-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070150+2422055-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070150+2422055-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070150+2422055-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070150+2422055-24-TF-bestaper-k2lc.png
2MASS J06070155+2401470,91.756459,24.029753,0,24,15.298,12.24,11.544,11.331,1389,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06070155+2401470-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070155+2401470-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070155+2401470-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070155+2401470-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070155+2401470-24-TF-bestaper-k2lc.png
2MASS J06070224+2403155,91.759299,24.054315,0,24,15.067,13.558,13.239,13.156,1389,1,1,1,http://k2.hatsurveys.org/archive/K2.0/module-24/06070224+2403155-ca571b3064d0c8d610cef8bedc2e632d37ecc9eef228de37ba6fa8da-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070224+2403155-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070224+2403155-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070224+2403155-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070224+2403155-24-TF-bestaper-k2lc.png
2MASS J06070326+2359577,91.763644,23.999385,0,24,None,15.127,14.93,14.719,1389,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06070326+2359577-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070326+2359577-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070326+2359577-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070326+2359577-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070326+2359577-24-TF-bestaper-k2lc.png
2MASS J06070332+2404507,91.763845,24.080748,0,24,15.32,13.038,12.48,12.341,1389,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06070332+2404507-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070332+2404507-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070332+2404507-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070332+2404507-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070332+2404507-24-TF-bestaper-k2lc.png
2MASS J06070349+2408397,91.764578,24.144379,0,24,13.658,12.403,12.073,11.992,1080,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06070349+2408397-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070349+2408397-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070349+2408397-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070349+2408397-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070349+2408397-24-TF-bestaper-k2lc.png
2MASS J06070362+2400161,91.765065,24.004512,0,24,14.468,13.027,12.618,12.539,1389,2,2,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06070362+2400161-ec7a41ffd07deb0f7907c36a454712d43af34999ed69def2287cd845-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070362+2400161-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070362+2400161-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070362+2400161-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070362+2400161-24-TF-bestaper-k2lc.png
2MASS J06070369+2348230,91.765375,23.80644,0,24,13.68,11.277,10.693,10.51,550,2,0,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06070369+2348230-08da6da68e3b34e20710af3af9da7415253ce49d848fff3746c7843c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070369+2348230-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070369+2348230-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070369+2348230-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070369+2348230-24-TF-bestaper-k2lc.png
2MASS J06070387+2413277,91.766132,24.224359,0,24,13.251,11.939,11.634,11.557,1388,2,1,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06070387+2413277-43f9d1202b0eebdbb91ec8f8ecaa4c00f257e8281adce24ffa1244e2-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070387+2413277-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070387+2413277-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070387+2413277-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070387+2413277-24-TF-bestaper-k2lc.png
2MASS J06070390+2401384,91.766331,24.027381,0,24,14.892,12.185,11.479,11.357,1389,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06070390+2401384-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070390+2401384-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070390+2401384-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070390+2401384-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070390+2401384-24-TF-bestaper-k2lc.png
2MASS J06070394+2348425,91.766417,23.811857,0,24,13.393,12.044,11.852,11.737,1393,4,3,4,http://k2.hatsurveys.org/archive/K2.0/module-24/06070394+2348425-bf4a13ed8dff66a4a8850a2e9f806841656bddc86b77601d5623f94b-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070394+2348425-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070394+2348425-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070394+2348425-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070394+2348425-24-TF-bestaper-k2lc.png
2MASS J06070421+2400350,91.767535,24.009747,0,24,None,14.682,14.07,13.937,1389,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06070421+2400350-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070421+2400350-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070421+2400350-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070421+2400350-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070421+2400350-24-TF-bestaper-k2lc.png
2MASS J06070429+2401201,91.767894,24.022281,0,24,None,15.417,15.134,15.018,1389,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06070429+2401201-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070429+2401201-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070429+2401201-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070429+2401201-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070429+2401201-24-TF-bestaper-k2lc.png
2MASS J06070437+2418032,91.768238,24.300901,0,24,15.182,13.483,13.113,13.004,344,2,0,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06070437+2418032-08da6da68e3b34e20710af3af9da7415253ce49d848fff3746c7843c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070437+2418032-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070437+2418032-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070437+2418032-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070437+2418032-24-TF-bestaper-k2lc.png
2MASS J06070442+2402589,91.768441,24.049695,0,24,15.378,13.639,13.066,12.971,1389,2,2,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06070442+2402589-ec7a41ffd07deb0f7907c36a454712d43af34999ed69def2287cd845-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070442+2402589-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070442+2402589-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070442+2402589-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070442+2402589-24-TF-bestaper-k2lc.png
2MASS J06070485+2359184,91.770222,23.988471,0,24,None,14.001,13.753,13.718,1390,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06070485+2359184-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070485+2359184-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070485+2359184-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070485+2359184-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070485+2359184-24-TF-bestaper-k2lc.png
2MASS J06070510+2404469,91.771274,24.079727,0,24,14.282,11.339,10.605,10.375,1389,6,6,6,http://k2.hatsurveys.org/archive/K2.0/module-24/06070510+2404469-1ab7ca6dbc8734445ee467e4d2f733925789794e00e2b353d54b34c0-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070510+2404469-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070510+2404469-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070510+2404469-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070510+2404469-24-TF-bestaper-k2lc.png
2MASS J06070524+2400440,91.771836,24.012248,0,24,None,12.698,12.01,11.811,1389,1,1,1,http://k2.hatsurveys.org/archive/K2.0/module-24/06070524+2400440-ca571b3064d0c8d610cef8bedc2e632d37ecc9eef228de37ba6fa8da-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070524+2400440-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070524+2400440-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070524+2400440-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070524+2400440-24-TF-bestaper-k2lc.png
2MASS J06070532+2359598,91.772205,23.999968,0,24,16.438,14.738,14.281,14.139,1389,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06070532+2359598-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070532+2359598-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070532+2359598-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070532+2359598-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070532+2359598-24-TF-bestaper-k2lc.png
2MASS J06070568+2404031,91.773697,24.067542,0,24,14.375,13.139,12.925,12.888,1389,4,4,4,http://k2.hatsurveys.org/archive/K2.0/module-24/06070568+2404031-3f66a96442cc80e4bd2aa024824eab809d406fd17e79440eac683d21-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070568+2404031-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06070568+2404031-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070568+2404031-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06070568+2404031-24-TF-bestaper-k2lc.png
